#{"t_start": 1724446211.941949, "env_id": "CustomHopper-source-v0"}
r,l,t
208.103675,103,16.635925
206.28911,91,17.623458
205.69256,91,17.643081
205.059713,91,17.663247
204.182881,90,17.683326
205.834742,91,17.703784
253.181388,104,17.733355
219.305158,98,17.760178
212.775845,95,17.786783
195.716071,92,17.812102
153.202902,74,17.832503
233.424747,112,17.863074
208.809856,92,17.887976
207.99459,92,17.917775
203.592039,90,17.937764
208.368241,92,17.958435
205.962828,91,17.978736
206.349934,91,17.999181
197.705939,91,18.024815
203.150506,91,18.049788
132.686136,67,18.069199
218.721202,98,18.097619
97.800771,54,18.112382
216.556053,95,18.138476
196.579088,91,18.163498
213.153025,92,18.18837
204.144663,90,18.214709
203.570841,90,18.234495
206.057718,91,18.254829
205.932533,91,18.274985
206.013534,91,18.295221
186.935687,86,18.319891
231.435014,101,18.347046
219.590396,112,18.376803
215.647269,104,18.404819
191.740862,92,18.429736
228.020331,101,18.457308
112.240814,57,18.886644
226.047691,97,18.922608
228.68067,98,18.944807
227.239377,97,18.966902
229.205946,98,18.98898
229.752068,98,19.011335
213.469882,96,19.03927
273.771864,112,19.069826
216.885375,92,19.096203
181.177829,86,19.120557
206.567014,93,19.145577
222.790628,102,19.173489
214.310134,108,19.203246
229.692096,98,19.228744
230.877392,99,19.251242
229.301512,98,19.273312
229.17807,98,19.294983
229.607715,98,19.317024
260.112043,123,19.350973
222.43648,112,19.381327
214.148937,92,19.406564
192.618575,89,19.430797
224.992321,97,19.457548
204.736276,97,19.483897
229.744663,98,19.530313
227.49417,97,19.552052
225.732195,96,19.573497
230.589121,99,19.595427
229.01405,98,19.617312
218.413108,108,19.648591
266.005655,115,19.680181
215.654093,101,19.707758
232.64956,98,19.734755
182.018022,84,19.75805
203.801925,96,20.196649
193.429541,88,20.221795
257.414654,105,20.249192
259.755613,106,20.272642
260.246202,106,20.296213
255.137347,104,20.319655
261.70444,107,20.343773
203.91844,98,20.377028
212.376045,101,20.40534
176.704833,90,20.430345
217.558699,106,20.459202
237.318165,95,20.485301
296.813592,130,20.520938
255.169142,104,20.566127
260.060414,106,20.589559
260.552225,106,20.612729
255.349444,104,20.635492
255.144068,104,20.658264
136.614592,70,20.678654
197.650165,86,20.702051
207.640121,94,20.728664
238.680995,97,20.755454
191.521352,87,20.779285
204.5322,93,20.804307
174.431276,82,20.827773
105.442861,62,20.844907
259.923677,106,20.876446
257.250585,105,20.899786
259.239121,106,20.923302
257.768374,105,20.945973
259.852264,106,20.969191
168.503899,84,20.993557
216.573198,100,21.020891
187.891572,95,21.046434
142.160562,70,21.065927
219.696885,95,21.092151
182.105772,85,21.527788
223.234387,102,21.557146
292.449131,115,21.602517
292.55051,115,21.628195
290.752577,114,21.653565
292.915452,115,21.679056
294.014986,116,21.704616
268.906801,110,21.741657
230.88008,99,21.768812
222.884467,116,21.800468
202.106095,91,21.825842
335.354114,134,21.862131
235.90438,101,21.890242
293.180428,116,21.928881
293.911866,116,21.954456
291.631043,115,21.980125
294.111067,116,22.005847
293.747599,116,22.030923
67.621095,39,22.047407
227.94627,119,22.080028
194.258041,98,22.107199
151.052515,82,22.12924
149.196629,73,22.149507
219.244393,96,22.176056
217.254211,99,22.202852
292.493615,115,22.254051
295.486012,117,22.279988
293.69986,116,22.305433
292.883115,115,22.330642
295.459075,117,22.356411
185.532913,92,22.387111
232.880216,106,22.416895
255.74081,106,22.446
216.622324,91,22.469944
104.305399,58,22.486431
65.979583,36,22.908799
124.178897,66,22.927594
244.294737,106,22.95682
285.567358,111,22.992644
288.525917,112,23.017657
285.397934,111,23.042095
285.25716,111,23.068157
293.438665,114,23.094148
304.343368,130,23.13144
190.152377,87,23.154825
329.725168,131,23.190222
119.361156,61,23.20725
171.179475,78,23.228594
255.79917,118,23.260639
115.163504,59,23.277067
285.417782,111,23.311448
293.580763,114,23.336702
290.605837,113,23.361255
290.208344,113,23.386109
293.172249,114,23.411325
160.002309,77,23.433017
222.032812,101,23.460538
198.196211,89,23.484975
254.28002,104,23.513004
238.679429,107,23.541958
97.373344,54,23.556671
188.471395,87,23.580036
43.958702,27,23.587622
290.968273,113,23.627235
285.973621,111,23.651326
282.620013,110,23.67527
285.536983,111,23.699239
288.12805,112,23.723747
244.991881,104,23.752657
276.897102,110,23.783068
219.127068,93,23.808362
226.254423,106,24.249127
219.057444,106,24.279677
