#{"t_start": 1724772752.1111805, "env_id": "CustomHopper-source-v0"}
r,l,t
1147.371932,305,1625.804616
1148.576701,330,1627.045519
643.497388,201,1627.230536
755.854656,221,1627.435445
805.509953,225,1627.644884
639.22294,183,1627.846756
999.212432,304,1628.087545
122.439065,60,1628.121501
1229.930639,377,1628.329141
1000.415014,303,1628.495599
1020.311202,315,1628.660586
1134.011195,346,1628.985349
1375.897356,500,1629.441705
1534.550212,500,1630.794314
1255.753163,387,1631.154148
805.522393,234,1631.368122
1039.124292,309,1631.652894
1508.510652,500,1632.181445
1035.159855,299,1633.514106
1738.731086,500,1633.97246
849.134172,248,1634.198155
847.971155,255,1634.422263
913.670106,283,1634.672143
880.137023,257,1634.939665
1686.450734,500,1635.625942
1627.341624,500,1635.878566
1638.591774,500,1636.135518
1651.195213,500,1636.388692
1682.439715,500,1636.644288
120.634567,58,1637.704315
1437.071676,358,1638.061033
972.577159,336,1638.390645
746.082154,208,1638.591429
1429.66415,500,1639.065616
1019.677395,310,1639.412863
632.191517,194,1639.636057
649.230997,188,1640.767231
659.508143,189,1640.944507
851.295278,219,1641.145258
100.719831,58,1641.201015
772.315486,238,1641.419043
1463.359973,500,1641.879511
768.266148,225,1642.100035
931.783073,251,1642.385184
631.905318,189,1642.598697
756.814663,290,1643.821851
1307.820669,396,1644.188745
777.310563,212,1644.383914
874.140937,244,1644.584871
881.260741,246,1644.712386
879.263946,245,1644.837264
929.529705,261,1644.97429
825.324311,234,1645.095259
1012.506004,272,1645.396623
1061.300145,313,1645.743577
1362.653175,500,1646.234613
640.247208,205,1647.311005
1240.121744,308,1647.610537
375.553792,145,1647.751795
793.698594,243,1647.992027
906.952537,259,1648.228415
864.793423,256,1648.462581
1295.988006,500,1648.927793
970.859425,276,1650.235624
860.984927,265,1650.483864
1307.110254,401,1650.851699
1228.348112,357,1651.183199
1750.881836,460,1651.604134
740.174383,210,1651.79732
1580.349806,500,1652.086128
1580.815929,500,1652.345957
1537.984147,500,1652.607161
1581.611471,500,1652.874455
1261.192244,410,1653.102725
1585.018084,500,1654.476966
1129.997911,299,1654.752261
692.70279,198,1654.948937
1587.503894,500,1655.422752
627.46631,184,1655.59523
752.693228,216,1655.819302
843.390799,241,1656.09909
631.97033,188,1657.291675
710.808927,200,1657.474845
1513.530519,500,1657.938179
563.295081,173,1658.095762
803.243011,212,1658.291229
661.58508,203,1658.479005
1402.596478,386,1658.896606
1085.591971,285,1659.208295
1041.449328,289,1660.549845
108.367532,62,1660.618882
1711.495499,467,1661.226245
1873.230255,500,1661.496367
354.013081,139,1661.572234
793.106985,257,1661.710964
805.083845,259,1661.857703
754.939687,246,1662.147182
1115.300897,290,1662.477884
786.156389,211,1662.698977
906.987965,278,1662.963799
1545.852153,366,1663.32259
1683.872347,500,1664.749192
893.015977,231,1664.97201
716.960572,196,1665.158549
918.107921,256,1665.392747
630.406354,192,1665.568348
1064.03382,372,1665.91942
859.472337,231,1666.177162
915.245869,285,1667.505371
706.176332,203,1667.694319
670.458847,196,1667.876759
1372.173301,389,1668.240255
1442.75021,403,1668.6142
1295.613482,380,1668.968705
1055.554226,303,1669.132995
810.438643,236,1669.25807
1290.995403,375,1669.462872
977.344622,275,1669.616214
792.054208,227,1669.868028
1323.829036,355,1671.176571
964.008251,278,1671.447534
1531.090022,500,1671.952846
805.945935,312,1672.262901
893.98159,241,1672.500129
977.487477,244,1672.725507
1615.340162,500,1674.313678
623.738105,186,1674.487489
1418.770974,393,1674.845828
1353.934777,362,1675.186232
767.13062,225,1675.396293
1190.996355,311,1675.683159
606.582385,184,1675.850223
840.185368,221,1676.053824
1323.666796,409,1677.775605
1318.263226,408,1677.987776
1465.281567,440,1678.217054
1410.553631,428,1678.44466
1330.576441,412,1678.652285
1379.313371,424,1679.055874
1601.766978,500,1679.588608
1500.959835,500,1680.136907
1320.608887,399,1681.397372
999.219081,287,1681.662412
1450.828768,500,1682.120639
946.2801,275,1682.37056
1175.563346,313,1682.657827
889.003066,248,1682.937459
1202.930458,361,1684.281683
991.125633,266,1684.526627
651.575008,187,1684.694609
974.396771,275,1684.947838
737.461133,207,1685.146852
860.414153,254,1685.383958
1914.079224,500,1685.658036
1931.300953,500,1685.943013
1860.230268,500,1686.22389
1910.555754,500,1686.484007
1817.466933,500,1686.737837
998.878676,266,1686.993714
1155.045409,299,1687.267874
695.116732,197,1688.34564
993.807481,316,1688.647516
1348.740763,500,1689.118683
1423.110473,500,1689.579821
934.471127,266,1689.841619
1385.289031,500,1691.393647
1299.140634,363,1691.729457
1268.453244,295,1692.000727
1473.438307,471,1692.431429
1360.979469,348,1692.760486
1534.588637,367,1693.178875
552.033922,192,1694.315972
816.985692,221,1694.540388
779.764114,213,1694.649892
734.650431,206,1694.757547
826.123124,223,1694.871127
842.101899,227,1694.991504
649.95409,188,1695.16808
771.182242,291,1695.434157
992.859862,262,1695.674478
647.093434,190,1695.888164
629.805847,187,1696.104948
733.354136,224,1696.360211
742.064239,310,1696.695594
251.287561,102,1696.798502
593.911282,189,1697.834421
1719.473739,440,1698.238495
799.526777,243,1698.462646
654.183926,194,1698.640537
622.840861,185,1698.811415
1129.293208,290,1699.084721
533.563279,186,1699.258867
1401.648564,331,1699.56462
812.886547,230,1700.845621
812.360697,241,1701.071396
1424.795118,416,1701.445702
883.539564,241,1701.668975
962.794047,240,1701.849882
951.196287,238,1701.978795
974.157666,241,1702.102403
942.362682,237,1702.224131
1034.68907,254,1702.352829
708.577338,197,1702.538781
1670.405511,433,1702.968014
855.325067,220,1703.215893
763.50429,245,1704.423779
568.664433,172,1704.582305
670.266376,195,1704.767895
1569.913352,446,1705.205391
1041.35685,305,1705.504632
815.339043,252,1705.738501
1333.477951,500,1706.198122
1704.522405,500,1707.778419
597.593028,174,1707.942859
603.836516,184,1708.109878
1620.058666,500,1708.567903
692.398611,201,1708.755677
1204.684418,383,1709.11116
920.931571,253,1709.327168
951.723622,260,1709.459445
942.063149,259,1709.592067
947.297885,260,1709.732093
942.181182,261,1709.874161
871.835555,240,1711.131365
1466.744518,490,1711.578407
1458.86174,500,1712.041886
825.546539,239,1712.262461
1029.587541,316,1712.568036
878.116641,230,1712.791196
1434.286365,500,1714.327344
714.72462,210,1714.545321
1471.787852,450,1714.958367
1075.638192,327,1715.257984
802.55417,246,1715.48343
1023.285028,298,1715.768114
1004.14966,293,1717.086837
647.600869,237,1717.352697
1841.088594,500,1718.007145
1745.152593,500,1718.262655
1872.914506,500,1718.517246
1810.559695,500,1718.774628
1823.213813,500,1719.038513
1318.605323,351,1719.367948
834.576347,234,1719.625996
1372.629735,500,1720.178691
954.796714,269,1721.365422
1532.789531,435,1721.795539
638.764981,183,1721.969843
1333.42473,370,1722.308795
600.43464,178,1722.47404
1245.660766,500,1722.937487
1651.317757,500,1724.453362
1488.328714,407,1724.827359
758.97305,219,1725.031523
773.543638,223,1725.236107
494.85787,158,1725.380699
584.388606,170,1725.536715
846.856233,230,1725.748257
734.938951,206,1725.92766
735.782226,206,1726.034589
676.948085,194,1726.133047
750.719716,207,1726.246343
683.60247,196,1726.355122
599.635551,177,1726.556024
1825.767065,500,1728.044799
1542.355719,500,1728.501144
1065.199659,285,1728.777562
1323.937169,500,1729.278164
805.900914,233,1729.509558
876.365909,233,1730.758376
770.40501,223,1731.005817
799.877524,213,1731.217903
1315.504081,350,1731.537179
695.912809,199,1731.720083
652.868031,188,1731.89659
1637.103222,499,1732.355513
1639.505484,500,1733.840907
590.333903,181,1734.043158
1701.033056,500,1734.504392
108.414288,56,1734.535153
1716.915413,500,1734.792846
105.980832,55,1734.820704
1734.406394,500,1735.084577
1726.566976,500,1735.546191
987.211144,281,1735.802559
600.311721,182,1735.971123
715.46948,197,1736.181392
1472.914931,421,1737.647983
328.5931,135,1737.785456
1631.849097,500,1738.283646
1406.140549,500,1738.750381
999.15419,277,1739.007266
939.72481,280,1739.266534
1375.067319,500,1740.968898
584.402286,189,1741.151572
1556.449842,500,1741.637732
1143.402221,296,1741.929915
629.766696,192,1742.116987
1286.926851,452,1742.482555
1308.856954,449,1742.755255
1289.342876,452,1743.003803
1285.465683,452,1743.283247
1277.33191,451,1743.575126
1562.650351,500,1744.14415
613.440985,190,1745.397988
955.718152,324,1745.721442
1284.90212,328,1746.059653
649.488316,203,1746.265774
1163.206234,314,1746.580214
864.980078,261,1746.826181
628.080899,192,1747.011816
1495.01087,500,1748.578199
839.014665,229,1748.798218
1113.849772,310,1749.095334
502.28577,166,1749.254628
897.603601,233,1749.47993
689.631269,201,1749.67392
1113.834495,345,1750.004626
1752.771626,437,1751.504751
793.522922,229,1751.724735
1652.704267,500,1752.032642
1165.139621,343,1752.222051
1474.740364,416,1752.446288
1554.985267,453,1752.687511
1570.719297,500,1752.957893
1447.161032,431,1753.36741
871.593121,238,1753.635792
1214.164688,299,1753.967747
860.79726,252,1754.254554
998.240147,351,1754.61006
634.521701,201,1755.73264
740.373365,223,1755.960154
589.841071,181,1756.132535
1575.864363,500,1756.605693
1770.295363,496,1757.077886
1241.735908,376,1757.438892
834.432829,239,1758.759573
1669.657857,500,1759.250227
1512.455908,355,1759.595891
1556.851759,402,1760.153436
1474.327495,376,1760.355339
1710.092934,430,1760.586805
1593.577804,409,1760.801572
1917.439134,500,1761.07375
1571.499806,409,1761.558519
1521.021544,500,1763.127761
924.229838,310,1763.44071
832.756626,242,1763.68328
1356.849514,500,1764.173744
762.635632,205,1764.376846
781.01616,226,1764.59781
704.709561,203,1764.793146
1660.496643,500,1766.385319
1633.807798,500,1766.881393
905.73905,265,1767.137904
1412.343896,500,1767.620416
1623.389793,500,1768.096196
808.00975,295,1769.472465
814.133323,297,1769.630729
805.699334,294,1769.788728
803.744198,295,1769.944803
801.084742,294,1770.099971
734.119965,277,1770.365815
1194.61953,309,1770.661317
1138.438611,351,1770.996807
814.625143,226,1771.214686
852.169261,267,1771.466258
732.804328,200,1771.665393
261.055653,105,1771.771913
962.547059,276,1772.966307
813.125943,252,1773.264141
1692.186045,500,1773.849998
827.674604,236,1774.078704
1655.991558,463,1774.520352
771.704186,217,1774.72888
885.964053,274,1774.993758
846.967429,259,1776.347474
1410.636047,500,1776.927443
1824.545815,500,1777.479653
1624.634117,430,1777.706436
1829.923486,500,1777.973893
1722.26989,478,1778.230829
1828.488207,500,1778.497275
1073.301822,295,1778.779893
555.679879,174,1778.937685
991.029513,296,1779.292439
663.694241,195,1779.517964
922.895488,260,1780.850486
303.696437,130,1780.984972
888.071156,243,1781.231731
872.169889,275,1781.50553
1290.268802,371,1781.867319
1632.404653,500,1782.34704
1393.087499,500,1783.97418
614.211244,185,1784.175116
288.702834,132,1784.300357
876.949541,247,1784.537139
661.49351,188,1784.721612
811.479787,220,1784.931234
706.782477,214,1785.134823
1061.835566,269,1785.388837
613.827214,275,1785.843556
619.592613,276,1785.996935
621.477807,276,1786.147572
620.631979,277,1786.295768
760.624588,351,1786.486953
574.307619,500,1787.934089
1103.205805,285,1788.207198
1013.202927,313,1788.511231
771.426148,219,1788.725907
265.395848,108,1788.835176
615.370384,223,1789.057063
750.578876,224,1789.27327
888.18375,296,1789.584192
885.361159,235,1790.892389
1427.272531,435,1791.309918
567.073513,173,1791.473406
1818.256695,500,1791.948059
1318.601559,329,1792.260448
1070.3357,292,1792.54807
556.561913,178,1793.812128
627.74885,185,1793.991027
1119.690285,349,1794.322422
1605.805348,500,1794.740818
1600.354801,500,1795.005558
1616.40559,500,1795.267207
1607.195179,500,1795.536453
1605.13139,500,1795.80637
1663.71348,500,1796.376455
775.853275,241,1796.638416
316.637429,134,1796.763201
570.703185,193,1796.944613
1093.338436,302,1798.129542
693.794351,194,1798.315024
815.756039,220,1798.524734
1543.846775,375,1798.873866
1057.090861,288,1799.147462
1773.739475,500,1799.64406
861.427782,246,1799.935593
770.742712,229,1801.262937
610.525012,219,1801.467258
965.307445,278,1801.732806
995.511149,293,1802.01073
967.341946,323,1802.321235
723.293757,225,1802.536479
1510.397583,424,1803.035797
1878.860657,500,1803.319788
1928.047476,500,1803.599109
1928.832864,500,1803.867734
1872.399854,500,1804.138015
1170.684487,316,1804.4415
1072.232162,387,1805.777472
1078.075031,282,1806.070179
1012.329244,275,1806.35603
844.113615,269,1806.617718
1798.94431,461,1807.071112
606.249039,190,1807.287629
721.856002,202,1807.518582
593.321985,183,1808.742775
721.382156,222,1808.958352
1498.013795,500,1809.440909
1074.19577,329,1809.75464
671.290374,209,1809.952991
949.467934,265,1810.235898
1237.362622,335,1810.631756
1595.664578,500,1812.135995
1041.747115,272,1812.360072
1049.506963,273,1812.511576
1043.21518,272,1812.657301
1059.800714,275,1812.807558
1120.974812,285,1812.96413
946.279372,247,1813.213312
1324.196745,338,1813.603947
1394.152617,447,1814.136302
265.84171,145,1814.274422
1196.229803,302,1814.569026
1473.774928,453,1815.914404
1629.571534,500,1816.394253
940.321751,251,1816.638469
1429.011727,500,1817.118384
1373.719444,500,1818.699661
1137.325958,297,1818.985938
1122.422652,311,1819.28806
1097.863382,327,1819.600244
1019.110756,303,1819.892925
1023.150947,307,1820.133595
1045.05652,315,1820.299349
1572.250023,500,1820.565852
1061.85431,327,1820.749484
958.106356,291,1820.914109
803.082598,257,1821.220077
575.53427,178,1821.423088
1182.47149,356,1822.730435
545.068664,166,1822.893958
770.612512,238,1823.133931
1035.839378,284,1823.418343
1515.217083,500,1823.925498
1652.108731,500,1824.40672
856.404239,231,1825.687687
775.864404,231,1825.935994
670.736016,197,1826.123445
1116.702647,304,1826.409703
643.327949,191,1826.588584
1231.227806,309,1826.875658
896.078258,236,1827.098782
1065.809688,335,1827.411572
848.752265,256,1828.739892
1410.717386,500,1829.247501
126.943044,58,1829.27959
1413.813004,500,1829.548571
1407.185389,500,1829.812944
1232.21125,439,1830.048844
1101.282897,396,1830.433287
99.371146,55,1830.489943
1599.219004,500,1830.983341
1075.439351,295,1831.325229
843.705586,266,1831.633672
1198.24197,353,1832.960059
1606.681251,500,1833.461592
1420.972373,500,1833.943286
103.015871,57,1834.000091
920.046582,248,1834.242456
828.712135,239,1834.47491
1008.769036,285,1834.754857
1292.938857,500,1836.304841
628.64252,182,1836.501551
1502.561532,420,1836.908703
705.427133,203,1837.106915
792.760154,223,1837.227354
727.456612,208,1837.338755
730.523003,209,1837.451593
774.31001,220,1837.567319
821.48079,228,1837.689314
1550.006642,490,1838.159785
116.688353,61,1838.218327
1724.20299,500,1839.71901
617.547997,178,1839.889179
681.152874,231,1840.107209
756.8173,227,1840.321402
1189.840073,365,1840.674466
695.279926,219,1840.89242
1567.485038,500,1841.39308
557.221361,183,1842.48264
889.122054,266,1842.734823
1032.375777,324,1843.052092
1229.737849,337,1843.448096
639.55986,196,1843.680434
1554.651122,500,1844.205552
818.924579,237,1844.432213
1446.979575,500,1845.826544
1432.952728,500,1846.091115
1417.42693,500,1846.3687
1431.410038,500,1846.648306
1444.291898,500,1846.928556
854.095863,318,1847.242726
1005.915887,274,1847.49858
702.430181,203,1847.688263
1463.523047,500,1848.156527
1455.655547,500,1848.626518
1477.977923,500,1849.946646
780.009788,218,1850.167298
1419.180063,500,1850.700751
982.168292,264,1851.010584
595.330593,181,1851.223308
700.427411,241,1851.463132
657.770989,188,1851.644471
1584.058281,500,1853.117129
1054.416369,329,1853.431308
728.002075,216,1853.688022
1531.75943,500,1854.056216
1523.768165,500,1854.337903
1551.788717,500,1854.606041
1549.341077,500,1854.873209
1552.00281,500,1855.140771
1538.793763,500,1855.621294
1260.636063,500,1856.105248
1250.198614,404,1857.592572
630.677707,183,1857.766721
888.844745,240,1858.000779
702.154422,198,1858.1924
1091.345915,293,1858.483422
1177.172679,500,1858.97569
1904.890185,500,1860.394361
1677.482575,500,1860.893023
1097.668398,389,1861.354964
782.488458,224,1861.618245
670.575621,233,1861.858032
917.042256,248,1862.095567
754.667113,205,1862.290239
777.423749,209,1862.401291
788.651235,212,1862.515704
734.247972,202,1862.623387
769.536739,209,1862.734424
785.433323,210,1863.853072
674.016822,201,1864.080635
908.838787,267,1864.388084
708.322592,194,1864.615892
1454.351234,500,1865.132735
1474.2075,429,1865.541737
1496.58898,434,1865.953872
789.910683,241,1867.10506
1553.773672,500,1867.59972
707.480829,204,1867.805425
1538.345348,500,1868.280617
1298.82117,353,1868.673377
1067.523184,283,1869.962875
782.957684,220,1870.174477
1139.2219,357,1870.513931
852.109485,249,1870.749095
819.260391,239,1870.878421
861.063535,250,1871.010497
834.191734,242,1871.139522
784.758646,230,1871.261152
780.463636,230,1871.497935
1399.367061,366,1871.926342
1855.238734,500,1872.487384
1486.649941,435,1873.837538
1328.900863,365,1874.187027
1165.176544,314,1874.492391
847.41666,249,1874.762685
1450.316454,355,1875.160666
1450.01924,423,1875.621241
105.793467,56,1875.677366
118.682416,59,1875.734906
895.95684,262,1876.891849
919.227376,272,1877.166244
775.711228,224,1877.394815
1793.046217,500,1877.878951
1300.753772,350,1878.21689
924.821077,236,1878.383371
886.340861,230,1878.505745
888.136084,230,1878.628769
917.6655,235,1878.754314
875.915475,227,1878.875915
814.726848,218,1879.108907
1171.035956,422,1880.570448
903.989265,265,1880.822779
1448.508687,411,1881.214509
703.369932,232,1881.43527
1593.316791,500,1881.913118
1567.497856,500,1883.473331
1404.948497,378,1883.837664
1548.698406,500,1884.311392
806.87463,228,1884.530501
1755.442247,500,1885.030785
1726.876631,463,1886.394813
1198.162779,327,1886.978468
1224.138975,333,1887.163639
1351.364543,370,1887.38269
1637.694118,445,1887.626996
1224.423371,333,1887.80778
1563.569035,434,1888.225252
1110.384443,330,1888.539576
954.043959,279,1888.806302
1007.9695,263,1889.060155
1157.459742,296,1890.409787
1687.241774,500,1890.917324
899.945822,256,1891.168656
1001.79108,271,1891.430702
964.783325,287,1891.709925
1109.578954,342,1892.040821
934.586645,236,1892.27149
1164.688485,335,1893.679134
813.170154,236,1893.908285
932.320549,291,1894.195224
828.568406,250,1894.448513
1287.865278,500,1895.109309
1289.924783,500,1895.376388
1292.235088,500,1895.644783
1296.213312,500,1895.912176
1188.843818,462,1896.163122
1257.461288,500,1896.641042
1511.235592,500,1898.204009
1188.881357,330,1898.520922
1761.921002,500,1899.000426
874.953336,253,1899.242641
675.209909,200,1899.432615
1198.761904,298,1899.717072
855.109358,240,1900.990831
1407.514313,500,1901.483017
1807.805322,500,1901.995054
1076.393608,287,1902.296748
768.573053,242,1902.540185
1093.689378,322,1902.88009
1878.965982,500,1904.375924
1878.870522,500,1904.674811
1870.107199,500,1904.957765
1883.123153,500,1905.2368
1873.549089,500,1905.517632
1857.535053,500,1905.997718
1750.084245,500,1906.478275
1256.959848,371,1906.838586
1514.692759,500,1908.365115
1622.11637,436,1908.865049
753.658979,211,1909.068867
925.400701,255,1909.315328
1637.455756,500,1909.849823
1632.431303,500,1910.33067
1393.673679,381,1911.779814
1442.330824,500,1912.269748
1114.572916,270,1912.537531
1310.507681,362,1912.809736
1055.723796,302,1912.973151
1169.194663,331,1913.150007
1177.842656,334,1913.328823
1177.458981,332,1913.507945
1701.789006,500,1913.990988
1767.677805,500,1915.500551
1785.246222,396,1915.931991
1177.384335,345,1916.264177
769.529648,213,1916.469277
779.059019,217,1916.678065
1505.22621,500,1917.160001
1508.044748,376,1918.564078
1099.210978,500,1919.103139
990.479984,291,1919.382889
1179.552897,328,1919.702347
1521.104453,396,1920.092542
1412.449372,379,1920.474129
1598.382123,430,1920.770103
1357.333198,370,1920.972708
1355.64663,369,1921.174
1927.969392,500,1921.441737
1366.42967,373,1921.644402
1903.096912,500,1923.179597
821.042351,224,1923.423076
1719.460976,500,1923.904805
1261.056099,327,1924.216421
1030.786457,288,1924.494013
1079.497452,283,1925.738348
1722.629542,500,1926.351789
1058.924042,298,1926.68492
1497.995872,500,1927.178143
1639.678792,500,1927.702365
1078.938631,312,1929.003541
1249.341258,325,1929.344111
1212.055563,308,1929.659735
1140.458134,318,1929.973344
1177.293832,332,1930.220893
1166.824891,334,1930.427717
1186.411206,330,1930.633217
1226.977257,341,1930.862519
1484.525691,426,1931.364218
708.910555,247,1931.604257
1521.510812,500,1933.197161
878.167499,268,1933.469205
1242.897912,324,1933.836619
1100.333521,335,1934.238373
998.841264,290,1934.576614
1899.10531,485,1935.089277
1660.338264,500,1936.64914
1442.030095,381,1937.064183
935.61814,273,1937.435968
884.267472,278,1937.766682
1507.199292,500,1938.38352
1274.921047,332,1938.789973
1486.973092,380,1939.006457
1324.441705,341,1939.204723
1365.169337,350,1939.418108
1353.457627,351,1939.627801
1833.350491,500,1941.171695
852.237442,252,1941.435205
1651.238817,500,1942.00154
2058.486416,500,1942.595816
1503.791545,500,1943.077512
1522.438775,500,1944.603551
1722.952992,500,1945.152776
1826.113021,500,1945.725351
1294.404878,382,1946.12266
1676.229898,500,1947.517734
824.661065,225,1947.744198
1402.527584,362,1948.081869
1423.63861,368,1948.281106
1399.57973,358,1948.475823
1792.514829,500,1948.746107
1111.914841,299,1948.907089
1855.997165,500,1949.411761
1717.84776,500,1949.996143
1003.308071,281,1950.296258
828.204686,242,1951.516678
902.295934,230,1951.738012
1200.702654,352,1952.079676
1175.150877,330,1952.404359
909.384573,254,1952.70631
1763.145632,477,1953.269433
1264.689321,364,1954.621566
1568.303424,500,1955.095891
1715.54684,500,1955.593607
1546.289453,500,1956.42225
1548.91683,500,1956.690441
1493.189892,500,1956.958233
1530.043576,500,1957.232536
1533.713663,500,1957.505147
1504.140344,500,1959.018068
1602.278301,497,1959.549262
1595.204278,500,1960.129826
1048.34074,281,1960.407493
1796.980876,500,1960.885006
1253.826154,331,1962.146716
1178.285268,306,1962.465737
1526.482731,500,1963.049986
1237.944828,334,1963.410957
1582.473657,500,1963.896905
1585.953816,500,1965.293437
1398.557669,500,1965.814573
1392.985228,500,1966.081621
1393.487135,500,1966.34999
1393.051595,500,1966.625733
1399.357924,500,1966.906032
1401.92881,500,1967.460419
1481.221487,500,1967.941182
919.330424,256,1968.191462
1741.605957,500,1969.630615
1497.508805,500,1970.190988
898.702197,235,1970.453154
1592.577882,500,1970.931373
1849.367691,500,1971.410173
1645.237489,500,1972.948069
1849.52806,500,1973.517434
1331.676658,500,1974.054544
1454.785146,500,1974.352999
1449.194879,500,1974.622805
1429.926336,500,1974.898127
1451.340778,500,1975.192257
1435.605655,500,1975.489501
1489.665584,500,1976.132148
1749.93207,500,1977.631916
1488.197434,500,1978.2465
1337.307053,500,1978.764389
1597.74874,441,1979.190262
1451.242668,391,1980.616322
824.899925,223,1980.858865
1330.268383,376,1981.305064
1197.480207,345,1981.69286
1659.7308,500,1982.184409
1807.782775,500,1982.69847
1581.791903,500,1984.169224
1362.467578,400,1984.392063
904.01298,271,1984.535437
887.011728,267,1984.678002
1660.784095,493,1984.944257
1140.720962,344,1985.285476
1741.152126,455,1985.856915
978.951256,261,1986.184602
1116.777863,324,1986.50322
1427.8063,381,1986.87405
1618.200154,500,1988.301624
1689.482456,500,1988.872441
1837.141433,463,1989.393035
1663.668616,500,1989.873257
1640.066837,500,1991.388303
1595.439309,500,1991.950201
1947.282108,500,1992.56866
1954.343162,500,1992.915378
1927.523586,500,1993.217661
1946.941196,500,1993.509605
1903.016048,500,1993.784208
1888.141549,500,1994.303619
1854.399134,500,1995.844937
1019.142524,301,1996.13994
898.314044,255,1996.402785
1512.364849,500,1997.050128
1652.080775,500,1997.623592
1057.340032,263,1997.900045
1066.839388,311,1999.179294
1501.680971,500,1999.75143
964.329219,284,2000.172105
865.227183,227,2000.478647
1409.503918,387,2000.949848
2014.509371,500,2001.740615
1930.722889,432,2001.982841
2036.853364,500,2002.262624
2287.846106,495,2002.57833
2066.727811,500,2002.889632
2030.935477,500,2004.526898
992.518366,260,2004.817502
1109.779824,324,2005.284304
1662.859656,500,2005.914351
1561.302958,441,2006.478864
1110.824757,330,2007.828224
1318.928476,391,2008.251971
1415.872374,380,2008.725861
740.297642,208,2008.995184
1571.573784,430,2009.512983
1219.938947,344,2009.921996
1314.174061,500,2011.459226
1558.952516,358,2011.827469
174.151693,84,2011.915314
1590.655335,358,2012.115448
1703.389167,381,2012.328029
1306.086222,312,2012.516179
1748.750717,403,2012.75063
1117.479106,269,2013.082654
1563.920784,500,2013.62207
1563.849433,377,2014.007172
1398.568865,500,2015.514901
1240.372449,348,2015.919941
1125.179971,283,2016.268149
1749.150588,500,2016.840289
1137.256109,339,2017.187731
1128.288237,343,2018.632118
1965.448495,493,2019.164182
681.2,196,2019.410079
922.109157,260,2019.722152
1088.478221,335,2020.109071
1712.724938,500,2020.668097
1777.510511,500,2020.967168
1779.163589,500,2021.273143
1778.361456,500,2021.651605
1710.516043,500,2021.940197
1875.784434,500,2023.536043
870.138979,240,2023.781337
1522.317417,500,2024.341147
1794.199424,500,2024.904659
975.301187,268,2025.177852
1748.904479,500,2026.630483
861.686059,251,2026.880727
787.025875,221,2027.106389
1366.428088,500,2027.660979
1505.465932,500,2028.307482
923.331224,250,2028.59025
900.98307,264,2029.889947
1591.101996,500,2030.479487
1728.670949,500,2030.818657
1711.513805,500,2031.110264
1721.423982,500,2031.39219
1729.146104,500,2031.672282
1709.121373,500,2031.980072
1041.999553,349,2032.413188
1811.209253,500,2032.998982
2107.405261,500,2033.519626
149.975224,78,2033.601343
833.933383,227,2034.909384
1632.835275,500,2035.46567
2024.293349,496,2036.068945
937.83807,264,2036.37019
1880.056999,500,2036.890867
1259.939287,314,2038.223106
1518.600595,500,2038.780199
1599.052447,500,2039.405684
1907.605086,500,2039.991421
1918.867414,500,2040.282038
1910.25452,500,2040.568693
1909.646557,500,2040.855243
1946.617186,500,2041.137235
1969.434806,500,2041.65746
1846.06822,500,2043.292821
731.591745,233,2043.571249
919.874846,246,2043.826889
1582.646934,500,2044.340243
1148.920938,345,2044.69741
755.706801,206,2044.903857
854.643061,237,2046.282768
1804.065065,462,2046.858002
183.48569,85,2046.950572
1613.38951,500,2047.46566
1542.61706,500,2047.992254
1974.955006,500,2049.473379
104.32049,61,2049.756867
160.451629,82,2049.815696
161.967429,83,2049.874632
1128.390477,270,2050.03489
1224.389394,290,2050.200986
1030.314857,250,2050.46323
732.730139,215,2050.723324
1022.504594,299,2051.090733
957.152626,250,2051.394233
1502.978774,500,2051.934159
1394.263086,360,2053.26519
1622.332457,500,2053.779054
1472.273288,500,2054.376992
1502.366178,392,2054.863543
1618.041832,500,2056.37382
862.181359,262,2056.657932
889.922957,231,2056.908385
1816.856072,474,2057.469099
984.553282,252,2057.786738
1437.334924,500,2058.101801
1436.558117,500,2058.38993
1447.240544,500,2058.691472
1425.669305,500,2058.985442
1442.369262,500,2059.273921
1424.016494,500,2059.795425
659.281533,236,2060.05843
1333.427427,374,2061.437931
1365.373453,500,2061.96194
1060.097121,303,2062.304362
1525.988999,500,2062.935469
1027.830444,259,2063.231649
1086.355354,327,2064.572109
1540.418118,500,2065.082839
1058.849255,284,2065.383535
1472.2221,500,2066.050069
736.313478,209,2066.309167
1518.505642,500,2067.97164
1560.550703,500,2068.268839
1570.341273,500,2068.554479
1573.06354,500,2068.848185
1570.407394,500,2069.13043
1568.759559,500,2069.415023
1575.419394,500,2070.031428
1093.792582,303,2070.410146
1171.936349,318,2070.830807
1388.283113,359,2071.217689
1378.066727,382,2071.609243
1610.216951,500,2073.287187
1530.104296,500,2073.907356
803.06894,226,2074.168111
1735.318037,500,2074.681119
799.145228,234,2074.920162
677.969829,196,2076.18671
754.864048,214,2076.412653
1541.834342,500,2076.949218
1217.349925,347,2077.444441
1247.427331,343,2077.64442
1190.754957,326,2077.831485
1212.324747,346,2078.060902
1241.542441,338,2078.273474
1070.736144,305,2078.661819
1566.736156,360,2079.047137
1016.867092,281,2079.335322
924.69986,257,2080.602678
1824.140404,500,2081.123011
1511.45605,500,2081.743557
503.283833,167,2081.956142
