#{"t_start": 1724524147.7140648, "env_id": "CustomHopper-source-v0"}
r,l,t
1234.364918,500,904.985454
1502.172336,500,905.122393
1233.872524,500,905.660279
1399.901669,500,905.798126
1446.823273,500,905.9058
1464.072502,500,906.011696
1457.466408,500,906.118927
1458.936429,500,906.225326
1447.208228,500,906.331471
1409.392907,500,906.474263
1479.546076,500,906.610712
1469.550203,500,907.154762
1314.817414,500,907.292808
1470.428582,500,907.428736
1483.065,500,907.566094
1355.500598,500,908.107772
1355.702765,500,908.248113
1520.876383,500,908.385617
1478.24018,500,908.52134
1482.538165,500,908.628041
1492.954093,500,908.733267
1492.133375,500,908.839225
1480.942013,500,908.944538
1503.018182,500,909.049673
1553.602807,500,909.60386
1416.119419,500,909.743981
1493.261206,500,909.882673
1584.137037,500,910.019891
1395.57561,500,910.581311
1546.877087,500,910.716773
1379.678514,500,910.851727
1416.993818,500,910.989112
1477.202982,500,911.526039
1412.827403,500,911.664341
1474.985144,500,911.771577
1476.987633,500,911.878146
1462.427716,500,911.98429
1479.954336,500,912.088571
1478.504896,500,912.193417
1541.893979,500,912.333641
1458.898386,500,912.468861
1404.837427,500,913.006124
1471.684865,500,913.14733
1325.696285,500,913.283692
1506.182117,500,913.421683
572.345865,243,913.489029
1502.38905,500,914.029287
1203.756816,355,914.12519
1629.636796,500,914.262509
1547.850531,500,914.477471
1557.114334,500,914.58263
1546.558772,500,914.68696
1545.90589,500,914.791697
1556.85873,500,914.895823
1577.644958,500,915.432608
1364.191553,500,915.57318
1386.037824,453,915.697449
1629.054252,500,915.83366
1314.113376,500,915.971681
1451.881466,500,916.509933
1512.493263,500,916.647529
1197.158793,367,916.748715
1542.13053,500,916.884989
1552.561343,500,917.479681
1340.331617,500,917.633987
1350.70194,500,917.73802
1353.245829,500,917.842337
1350.034062,500,917.947008
1345.143282,500,918.051528
1251.587322,500,918.187052
1502.177647,500,918.330146
1513.39297,500,918.473439
1510.5428,500,919.57353
1506.209607,500,919.721806
1432.886989,407,919.840169
1616.866944,500,919.98555
1362.691841,500,921.116761
1538.047682,500,921.270307
1544.511272,500,921.419056
1323.449816,500,921.56591
1352.909446,500,921.680981
1341.359674,500,921.79421
1331.894533,500,921.907153
1343.76476,500,922.019722
1292.743715,500,922.168722
1402.989321,500,922.762991
1404.863091,500,922.91305
1377.612794,500,923.059512
1445.481372,500,923.207856
1641.354772,500,923.804946
1428.334687,500,923.951516
1480.43005,500,924.099678
1548.543086,500,924.243793
1602.754567,500,924.827761
1638.4224,500,924.943218
1615.304608,500,925.056994
1646.382749,500,925.162977
1639.047572,500,925.273749
1637.117457,500,925.379455
1577.404976,500,925.529642
1598.582419,500,925.672972
1523.484752,500,925.817585
1446.861454,500,926.388657
1368.996472,500,926.521977
1463.779379,500,926.654386
1484.163498,500,926.788054
1596.515063,500,927.327307
936.438003,282,927.406435
1663.010353,500,927.544608
1639.557318,500,927.708248
1627.028666,500,927.812495
1628.177335,500,927.916553
1632.391427,500,928.020624
1628.593044,500,928.124983
1349.703983,406,928.238013
891.533294,274,928.313927
1530.085542,500,928.84922
1450.817341,500,928.988543
1616.820269,500,929.124171
1687.007064,500,929.262975
1431.774158,500,930.055388
1592.87496,500,930.205657
1515.279745,500,930.352096
1534.267057,500,930.497697
1530.199715,500,930.704289
1540.674139,500,930.81621
1411.137504,426,930.911976
1219.586866,370,930.995837
1439.403297,439,931.094298
928.464975,281,931.619242
1576.450132,500,931.755402
918.05518,259,931.826952
1497.092163,500,931.959787
987.916022,289,932.038635
893.320231,258,932.650978
1532.525466,500,932.800105
1247.533837,343,932.901541
1596.893241,500,933.034986
1598.935692,500,933.165723
1528.019676,428,934.28771
1147.25901,412,934.400389
1517.939754,500,934.569242
1545.887671,500,934.673443
1527.290571,500,934.777445
1521.238562,500,934.881287
1546.569493,500,934.985435
1506.098355,500,935.123042
1195.863589,327,935.212841
1639.41584,500,936.34018
1617.008963,500,936.489718
1596.969504,500,936.620747
1778.822348,500,936.761399
1224.781226,372,937.818564
1495.573438,500,937.961055
1417.652429,500,938.097323
1355.034875,411,938.209837
1547.600162,500,938.422352
1581.691105,500,938.527729
1578.128771,500,938.633451
1562.315818,500,938.738597
1583.627341,500,938.843613
1659.274713,500,939.985592
1439.83428,500,940.137103
1585.19963,500,940.285588
1305.175464,500,940.435641
1541.577508,500,941.521675
1504.11803,500,941.663191
1463.695527,500,941.800063
1804.177447,500,941.937331
1623.281941,500,942.503218
1540.58025,500,942.647885
1551.652694,500,942.761223
1546.097132,500,942.876099
1560.672202,500,942.986882
1551.427029,500,943.09865
1544.865736,500,943.210195
1588.595012,500,943.359635
1550.230747,500,943.506044
1056.564405,301,943.59562
1543.176343,500,944.748425
1515.754825,500,944.89036
1377.569874,500,945.038825
1486.265028,500,945.18477
1469.733708,500,946.319035
1503.17654,448,946.45529
1326.146577,366,946.564769
1619.046594,500,946.793661
1635.389272,500,946.907453
1350.094806,388,946.995938
1604.819212,500,947.110087
1608.655846,500,947.222958
1648.834237,476,947.365697
1490.236772,500,948.476113
1486.084359,500,948.627625
1557.69027,500,948.789356
1562.705405,500,948.940575
1388.710657,500,950.068645
1475.622609,500,950.220721
1309.711989,500,950.368491
1327.682954,500,950.516989
1569.035819,500,951.613274
1652.431168,500,951.740421
1609.473876,500,951.855915
1616.784413,500,951.970677
1606.109028,500,952.085746
1601.39688,500,952.200189
1609.038621,500,952.35051
1435.030885,500,952.499391
417.741739,169,952.552421
1471.949718,500,953.683205
1500.755362,500,953.83571
1545.376174,500,953.986856
1501.029878,500,954.134796
1162.329713,419,954.262062
1548.671691,500,954.858583
1554.659509,500,955.010188
1708.644245,500,955.250269
1706.846881,500,955.363729
1673.14791,500,955.478221
1655.140655,500,955.59024
1685.588011,500,955.702982
1677.325097,500,955.859035
1355.757418,500,956.448519
1344.447551,500,956.603877
1472.554691,500,956.752125
1437.484967,500,956.900382
1541.433699,500,957.495351
1469.327168,500,957.645214
1566.748645,500,957.786686
1315.075379,500,957.934135
1485.800258,500,958.534148
1468.105177,500,958.649552
1475.987186,500,958.763994
1468.21849,500,958.878241
1482.107049,500,958.993715
1469.782457,500,959.107413
1388.077764,500,959.268111
1488.110314,500,959.421069
977.971037,280,959.503045
1450.058891,500,959.654672
1465.562974,500,960.241288
1063.504665,301,960.330288
1388.596076,500,960.478909
1512.809284,500,960.623882
1354.304732,500,961.623619
995.235565,282,961.712178
1576.705101,500,961.861498
1524.483734,500,962.019658
1529.917747,500,962.123104
1537.511026,500,962.229061
1538.644961,500,962.335816
1533.085989,500,962.444054
1466.728264,500,962.587089
1544.683995,500,963.20536
1432.430196,500,963.343993
1480.463278,500,963.481987
1527.381041,500,963.624767
1354.15925,500,963.761537
841.394493,247,964.753213
1756.245729,500,964.89699
1671.058084,500,965.035458
1499.066659,500,965.172638
348.25083,157,965.27889
345.255451,157,965.311694
344.598724,156,965.345604
347.878342,156,965.378062
346.897541,156,965.410648
326.640502,152,966.40616
1575.951913,500,966.556534
1306.124715,388,966.672972
1593.702595,500,966.822073
1511.087051,500,966.972495
303.387074,138,968.011302
1639.918744,500,968.156378
1407.689394,500,968.293615
1497.621977,500,968.428819
1471.363812,500,969.566196
1360.301113,500,969.718941
1444.922485,500,969.929613
1436.449338,500,970.03519
1441.025323,500,970.153513
1425.280097,500,970.267899
1437.117754,500,970.382382
1390.921367,500,970.533103
1436.009041,500,970.681123
1607.810044,500,971.298915
1327.137149,500,971.451309
1610.733872,500,971.599755
1650.396523,500,971.740818
1447.769406,500,972.322321
1512.192696,500,972.470557
1357.146601,500,972.617758
1544.407749,500,972.764425
1624.60656,500,972.879203
1642.729946,500,972.992091
1631.298709,500,973.105024
1625.079006,500,973.217942
1636.068789,500,973.329948
1395.515527,500,973.914827
1500.679436,500,974.06865
1528.834987,435,974.196759
1567.220934,500,974.353741
1507.665427,500,974.941841
884.12318,257,975.019707
1493.58197,500,975.159003
1406.410174,500,975.297474
1639.537391,500,975.434098
1580.751592,500,976.180108
1457.853676,500,976.380067
1462.020809,500,976.492712
1470.62701,500,976.606164
1457.769435,500,976.718115
1475.112249,500,976.830315
1405.864774,500,976.979811
1656.831137,500,977.128319
872.21204,244,977.199133
1701.466235,500,977.796166
1461.673975,500,977.944085
1364.661342,500,978.090999
1434.984038,500,978.22131
1498.592677,500,978.782189
1564.656418,500,978.927896
1256.095638,500,979.074053
1485.287871,500,979.262786
1498.610695,500,979.374772
1500.741521,500,979.487609
1501.10744,500,979.600492
1491.967967,500,979.712631
1434.673683,500,979.861145
1457.722181,500,980.441766
1389.341548,500,980.592769
1617.629866,490,980.73667
1565.38348,500,980.885159
1450.861393,453,981.452247
1610.122398,500,981.600931
1022.550731,292,981.687419
1472.714096,500,981.835076
1441.418113,500,982.41297
1410.694434,500,982.607647
1410.051017,500,982.72111
1396.958391,500,982.834152
1407.056765,500,982.947714
1401.866195,500,983.06236
1412.25151,500,983.211469
1590.647716,500,983.356151
1478.681544,500,983.500474
1688.454761,500,984.080819
1489.657053,500,984.232381
1382.989644,500,984.379865
1476.550799,500,984.528489
1545.322089,500,985.105431
1560.001801,500,985.24636
1580.915678,500,985.386784
1597.067694,500,985.500414
1598.96115,500,985.609941
1584.208481,500,985.72156
1566.792838,500,985.832226
1620.157478,500,985.944036
1396.62526,500,986.095584
1445.725182,500,986.827739
1426.704484,500,986.977941
1457.009659,500,987.120072
1367.982904,500,987.262225
1524.442205,500,988.387748
1362.591925,500,988.537048
1422.359584,500,988.683625
1476.475558,500,988.828945
1474.763996,500,989.423399
1560.137369,500,989.538648
1559.876668,500,989.652757
1536.138008,500,989.76579
1549.723595,500,989.877718
1589.456282,500,989.988417
1475.885861,500,990.138728
1637.463397,500,990.284419
1437.217327,500,990.431459
1553.841694,500,991.037369
1138.919774,315,991.130216
1599.584006,488,991.266765
904.620106,301,991.34891
1552.268771,500,991.487874
1470.550785,500,992.099051
904.291729,260,992.172483
733.840814,218,992.230516
964.990067,276,992.400208
674.606244,200,992.44183
835.068288,238,992.492103
936.520387,264,992.548018
887.942614,250,992.599283
668.702482,200,992.658867
774.406333,232,992.721867
1394.19215,500,992.856013
685.336721,209,993.781675
1558.231396,500,993.918444
1535.118238,500,994.054052
1639.813848,500,994.19215
1402.651613,500,995.064412
1504.827725,450,995.194772
670.717595,201,995.250737
827.122259,247,995.320421
947.532181,300,995.402272
1531.703923,500,995.536862
1429.513061,423,995.670222
1634.719276,500,995.773496
1286.690391,375,995.851629
1443.343366,431,995.94102
1612.676308,500,996.044974
1676.866853,500,997.144169
1281.375009,409,997.266238
807.022581,236,997.337649
829.201492,240,997.408556
953.010194,305,997.498273
903.365604,264,997.576958
1376.583472,500,998.282859
1488.943048,442,998.404195
1170.312806,342,998.497867
1507.635247,500,998.632754
1477.196861,500,999.748034
1598.817421,481,999.901364
1563.550204,500,1000.101927
1567.033116,500,1000.215025
1577.253938,500,1000.32844
1549.913343,500,1000.440697
1567.152041,500,1000.553081
1515.417163,500,1000.702009
373.00582,137,1000.743308
1426.312659,500,1000.877404
928.026276,312,1001.914344
1580.890477,500,1002.055714
1508.949477,500,1002.201895
1480.711143,500,1002.347849
1414.576731,500,1003.45125
1408.226415,500,1003.588454
1577.644369,500,1003.725132
1460.692183,500,1003.860318
1551.979008,500,1003.981936
1574.664356,500,1004.08826
1551.823336,500,1004.19457
1562.542131,500,1004.305112
1554.578223,500,1004.411655
1513.306787,500,1004.975902
1475.668227,500,1005.122389
1396.597185,500,1005.260036
1441.259915,500,1005.394501
1356.493246,500,1005.935019
1579.591557,500,1006.080297
1620.824449,500,1006.218487
1611.314896,500,1006.358011
1635.909347,500,1006.914319
1592.505406,500,1007.05552
1290.163876,387,1007.138935
1604.521294,500,1007.245009
1100.495753,333,1007.316421
1541.443168,500,1007.422467
1337.112293,395,1007.506502
1350.326341,500,1007.646867
1566.185679,500,1007.785877
1542.098409,500,1008.325241
1658.882261,500,1008.465465
1668.688798,500,1008.602573
794.243889,227,1008.664046
1620.275023,500,1008.800132
1616.613604,500,1009.370723
1435.674258,500,1009.511249
1498.805607,500,1009.648031
1683.575935,500,1009.830889
1698.451979,500,1009.941156
1690.613017,500,1010.045545
1680.832488,500,1010.148889
1679.057397,500,1010.253174
1610.773931,500,1010.396497
1555.315408,500,1010.940456
1610.255675,500,1011.078196
1451.691062,500,1011.214599
1506.868764,500,1011.352529
1572.499441,500,1011.891056
1520.585994,500,1012.028042
1586.536087,468,1012.158363
1527.845174,500,1012.294332
909.880095,269,1012.770359
1553.591332,500,1012.954658
1554.728448,500,1013.061904
1542.207843,500,1013.170266
1558.627908,500,1013.277948
1496.696773,500,1013.383332
1491.169738,500,1013.521709
1269.723905,384,1013.627718
1122.35835,333,1013.718634
1619.811561,500,1013.854357
837.395322,245,1014.882529
1674.641768,500,1015.0302
1566.115768,500,1015.175973
1495.111601,500,1015.328205
1422.427178,500,1016.376899
1543.102048,500,1016.532829
1254.43245,374,1016.64603
1642.539406,500,1016.81206
1583.30241,500,1016.925628
1634.694672,500,1017.030189
1621.142736,500,1017.133878
1640.243951,500,1017.238196
1615.99679,500,1017.375144
886.813483,247,1017.445428
1615.922176,500,1018.510964
1455.409136,500,1018.649037
1468.44232,440,1018.775964
1587.971758,500,1018.921701
1582.202336,500,1019.981325
1599.521124,500,1020.120008
1603.316717,500,1020.253642
1527.97149,500,1020.390014
1477.162708,500,1021.582361
1492.401905,500,1021.700473
1479.051236,500,1021.817701
1480.075916,500,1021.930964
1475.074661,500,1022.045689
1425.968107,500,1022.197887
1607.360906,500,1022.342618
1612.408329,500,1022.490313
1007.385668,377,1022.603785
1511.78377,500,1023.192395
1564.877024,500,1023.343569
1507.950738,500,1023.490143
1032.728202,306,1023.581682
1619.752341,500,1024.694253
1475.93126,500,1024.843613
1421.280405,500,1025.051442
1415.02036,500,1025.153261
1436.829775,500,1025.257055
1423.860227,500,1025.366005
1426.806741,500,1025.478765
1395.056498,500,1025.622439
1567.908408,500,1025.758843
1606.5789,500,1026.910345
1518.07194,500,1027.057107
1555.06674,500,1027.206256
1418.13749,500,1027.35149
1717.372417,500,1028.372229
1453.855928,500,1028.520977
1555.929476,500,1028.666426
1542.846745,500,1028.808681
1597.029903,500,1028.915851
1623.708132,500,1029.018211
1592.436928,500,1029.121609
1608.601068,500,1029.225132
1569.362028,500,1029.328905
1562.973677,500,1030.311295
1518.207258,500,1030.446823
1514.594219,500,1030.581459
1562.573108,500,1030.716972
1379.39205,500,1031.801025
1493.802995,500,1031.941112
1484.610048,500,1032.085773
731.818297,214,1032.145776
1511.214348,500,1032.28437
1602.766633,500,1033.39575
1454.392656,500,1033.585323
1459.920279,500,1033.69202
1460.610884,500,1033.798417
1446.650221,500,1033.904207
1464.274756,500,1034.010453
1405.232327,500,1034.150778
1263.314404,500,1034.28918
1720.395691,500,1034.829705
1579.543594,500,1034.967888
1454.853118,500,1035.106145
1533.340865,500,1035.24182
1619.850746,500,1035.784958
998.206968,276,1035.869028
1391.296703,500,1036.020795
1465.435132,500,1036.157377
1570.440297,500,1036.328347
1623.955517,500,1036.434467
1618.660376,500,1036.541225
1630.670296,500,1036.647245
1640.338455,500,1036.752869
1624.267617,500,1037.538935
1581.879153,500,1037.68839
1433.956974,500,1037.836417
1497.157142,500,1037.987022
1403.551417,500,1038.586543
1416.803521,500,1038.737083
1288.233898,500,1038.886869
1528.509302,500,1039.022815
1443.859242,500,1039.161691
1560.628262,500,1039.702982
1578.973938,500,1039.809874
1553.846803,500,1039.917421
1572.033786,500,1040.023913
1549.451888,500,1040.130678
1554.51349,500,1040.237339
1477.511202,500,1040.378374
1550.094219,500,1040.513799
1474.787034,500,1040.649627
1543.263811,500,1041.212334
1352.123149,500,1041.348234
1461.901558,500,1041.483366
1512.941012,500,1041.620193
1474.088002,500,1042.693673
1617.841854,500,1042.841795
1411.68728,436,1042.971625
1654.895382,500,1043.107866
1654.784639,500,1043.222885
1611.47322,500,1043.336189
1646.427217,500,1043.448582
1657.562638,500,1043.56214
958.254991,307,1043.655416
949.852262,288,1043.74071
1564.131012,500,1044.543052
1663.513375,500,1044.681906
1662.2079,500,1044.820637
1092.153097,301,1044.903155
1625.409557,500,1045.446506
1606.215354,500,1045.584454
1413.865434,500,1045.721897
1511.50925,500,1045.859917
1521.902147,500,1046.414101
1699.760122,500,1046.551011
1266.767518,341,1046.625353
1699.037388,500,1046.731267
1686.717817,500,1046.836679
1689.675931,500,1046.94244
1622.020366,500,1047.082018
1480.797368,500,1047.21933
1456.179504,500,1047.353953
1583.735375,500,1048.290031
1378.07059,460,1048.429687
1430.905885,500,1048.579377
1600.563708,500,1048.728573
1497.282423,500,1049.598151
1614.203062,500,1049.738259
1494.146679,500,1049.874839
1164.508292,319,1049.956102
1656.313388,500,1050.06279
823.073747,234,1050.113064
1050.886798,292,1050.17678
1705.255234,500,1050.281757
893.447388,280,1050.361583
1585.42587,500,1050.499004
1368.029826,500,1051.053827
1406.847109,500,1051.191922
1094.378143,355,1051.290807
1681.161703,500,1051.425543
696.632059,213,1051.48608
1711.743249,500,1052.030052
1633.554626,500,1052.170187
1411.85011,500,1052.30702
1518.151844,500,1052.443608
1426.508071,500,1053.002979
1415.070506,500,1053.10999
1429.599475,500,1053.216645
1443.916851,500,1053.321804
1419.397641,500,1053.426691
1367.907687,500,1053.565151
1491.317895,500,1053.702399
1465.182416,500,1053.83735
1542.666871,500,1053.973241
1461.671749,500,1054.519944
1549.696719,500,1054.65651
1620.469279,500,1054.793478
1546.416075,500,1054.931624
1533.729954,500,1055.478585
699.277279,219,1055.541371
1537.055342,500,1055.729632
1530.280647,500,1055.836998
1633.151468,496,1055.942442
1552.515137,500,1056.04828
1558.208311,500,1056.153143
1538.836998,500,1056.298505
1478.602018,500,1056.444275
1596.405559,500,1057.548782
1702.908431,500,1057.697429
1636.564157,500,1057.84719
1551.352917,500,1057.99407
732.632854,226,1058.999118
1475.850882,500,1059.146772
1587.94075,500,1059.295386
1631.319071,500,1059.441615
1702.949122,500,1059.636894
1687.329345,500,1059.742219
1694.881107,500,1059.846712
1687.51312,500,1059.95666
1698.830216,500,1060.068999
1010.965265,326,1061.13022
1485.989837,500,1061.28396
1663.778829,500,1061.422508
883.634384,239,1061.488235
1575.736844,500,1061.625971
1010.146341,301,1062.667577
1262.31616,370,1062.775744
1518.836478,500,1062.919035
944.069635,258,1062.990393
1505.213316,500,1063.123581
1457.941571,500,1064.203357
1357.046991,412,1064.322632
1505.185679,500,1064.471008
1532.326815,500,1064.588279
1499.652907,500,1064.702965
1532.205726,500,1064.817636
1551.668845,500,1064.932415
1520.49354,500,1065.082341
886.849594,297,1065.17048
1550.385975,500,1065.316189
1490.129839,500,1065.909906
1541.205437,500,1066.054305
1556.007545,500,1066.20121
1477.57775,500,1066.339435
1390.000964,500,1067.193175
981.18801,267,1067.266973
1684.42953,500,1067.402215
1591.258124,500,1067.62425
1588.86613,500,1067.728317
1591.553084,500,1067.832385
1597.744156,500,1067.937629
1597.216445,500,1068.042116
1582.704219,500,1068.584283
1674.201165,500,1068.724756
1744.971609,500,1068.862036
1627.58219,500,1068.998736
1535.36184,500,1069.13588
1445.555744,500,1069.676034
1519.649032,500,1069.812833
1526.043506,500,1069.94973
961.056225,268,1070.023379
1529.891274,500,1070.565754
1620.839273,500,1070.737086
1650.70056,500,1070.842776
1648.379663,500,1070.94868
1627.567335,500,1071.062148
1634.49164,500,1071.16347
1615.118163,500,1071.298718
1388.668322,500,1071.432678
1595.206621,474,1071.558614
744.865792,211,1072.019291
1539.28673,500,1072.159229
1524.609638,500,1072.296736
1059.820888,282,1072.373353
1498.008221,500,1072.50949
1472.320558,500,1073.594424
1571.715164,500,1073.739666
1409.36653,500,1073.884043
1627.599725,500,1074.010877
1615.506826,500,1074.123934
1631.129976,500,1074.236521
1630.678037,500,1074.349781
1655.800863,500,1074.461939
1610.263162,500,1074.612743
1554.717875,500,1075.742231
1732.550121,500,1075.886525
1449.767822,500,1076.035378
1543.201343,500,1076.184056
1574.137046,500,1077.277355
1449.097501,500,1077.432488
1375.553991,500,1077.584177
964.167647,292,1077.671001
1468.994854,500,1077.817456
1561.460698,500,1078.810536
1556.716201,500,1078.92629
1557.969533,500,1079.042767
1541.361194,500,1079.157929
1567.077764,500,1079.274478
1512.934826,500,1079.423675
1502.65234,500,1079.56646
1112.186665,349,1079.662641
1498.08836,500,1080.289241
1456.081398,500,1080.43052
1359.792384,500,1080.567852
1460.544597,500,1080.706172
1331.404442,500,1080.844216
1391.24546,500,1081.472572
1404.231201,500,1081.611483
1503.868333,399,1081.742741
854.473033,235,1081.792215
1690.051834,500,1081.89792
1197.244703,325,1081.968536
1200.077847,323,1082.037566
982.11007,269,1082.11772
1475.939361,500,1082.253892
1335.958949,500,1083.329749
1357.355838,500,1083.46856
1487.22557,500,1083.604221
1465.186871,500,1083.739964
1241.715289,500,1084.285942
1429.068597,500,1084.424061
1351.093257,500,1084.561492
1368.684318,438,1084.685907
1658.434948,500,1084.87257
1653.85341,500,1084.979676
1656.115839,500,1085.085847
1659.318459,500,1085.191895
1659.271101,500,1085.298329
1624.231972,500,1086.3279
1525.862103,500,1086.479521
1583.176153,500,1086.625981
1630.865105,500,1086.760363
1548.665419,500,1087.895705
1612.590903,500,1088.038714
1559.469127,500,1088.174852
1486.50387,500,1088.310199
1568.063524,500,1089.376747
1441.356178,500,1089.527279
1480.533352,500,1089.643811
1482.021624,500,1089.748012
1471.303136,500,1089.855659
1488.729434,500,1089.967792
1485.485775,500,1090.078745
1555.018761,500,1090.21882
1354.612246,500,1090.358354
1704.2249,500,1091.290701
1476.064676,500,1091.435288
1444.75607,500,1091.582738
1660.885753,500,1091.728853
1489.944894,500,1092.852347
1406.940924,500,1092.999452
1653.213553,500,1093.140897
1533.949331,500,1093.282373
1568.281974,500,1093.387185
1580.262834,500,1093.491514
1196.535716,359,1093.567228
1356.207882,401,1093.651155
1576.788845,500,1093.756141
1451.67909,500,1094.829589
1600.325516,500,1094.97459
1573.570846,500,1095.115405
1621.879628,500,1095.255306
1540.750179,500,1095.800144
1542.641565,500,1095.9411
1608.029194,500,1096.081481
1631.559328,500,1096.219711
1307.844706,500,1096.76736
1581.653184,500,1096.90703
1612.772697,500,1097.015413
1605.357959,500,1097.122218
1551.600073,500,1097.229501
1600.940751,500,1097.336733
1605.154926,500,1097.443872
1711.329426,500,1097.587932
1661.119623,500,1097.726566
1355.80851,500,1098.274049
1530.834112,500,1098.415576
1547.029057,500,1098.552845
1495.262517,500,1098.690557
1625.377516,500,1099.233031
1360.341475,500,1099.372474
1579.271688,500,1099.510175
1491.090087,500,1099.6461
1502.409771,500,1099.751969
1484.839525,500,1099.857752
1491.373906,500,1099.963552
1484.51977,500,1100.070962
1489.147689,500,1100.177233
1550.529607,500,1100.31828
1463.91311,500,1100.862326
1014.012759,294,1100.944972
1530.203996,500,1101.091101
1580.97244,500,1101.228942
1475.446633,500,1101.778877
1469.403224,500,1101.921427
1453.667591,500,1102.061519
1481.955281,500,1102.197961
1512.521092,500,1103.000864
1618.326263,500,1103.18196
1644.879879,500,1103.294968
1661.167498,500,1103.398729
1639.723673,500,1103.503282
1636.872699,500,1103.608259
1574.121296,500,1103.747449
1567.45677,500,1103.885635
1551.728144,500,1104.025176
1638.545431,500,1104.980641
1665.927231,500,1105.119602
1655.671535,500,1105.258398
1520.576479,500,1105.398118
1720.960344,500,1105.943798
1634.660938,500,1106.082387
1639.489207,500,1106.222103
1699.770671,500,1106.329361
1700.181836,500,1106.43556
1689.410876,500,1106.541662
1693.003029,500,1106.647451
1697.93259,500,1106.753707
1536.333861,500,1106.901229
1635.268468,500,1107.449506
1608.851167,500,1107.588512
1669.576786,500,1107.727193
1601.060654,500,1107.86412
1497.795802,500,1108.998701
1222.271291,500,1109.135662
1544.479389,500,1109.272843
1533.750539,500,1109.408504
1399.187227,500,1110.562176
1417.482716,500,1110.670028
1396.271647,500,1110.776948
1409.563929,500,1110.883129
1407.825838,500,1110.992805
1423.482824,500,1111.106289
1520.045256,500,1111.265178
1527.646442,500,1111.413534
1473.109357,500,1111.552243
1417.39078,500,1112.715659
1688.259907,500,1112.856232
1483.521073,500,1112.995305
1513.119896,500,1113.13133
1432.504005,500,1114.284688
1440.645957,500,1114.443744
1561.08701,500,1114.592373
1544.548763,500,1114.706915
1606.440916,500,1114.819997
1578.302858,500,1114.933857
1577.97249,500,1115.047337
1598.560872,500,1115.159889
1687.913191,500,1115.310818
1885.886286,500,1115.457513
1843.090363,500,1116.586188
1188.787085,319,1116.683872
1642.191555,500,1116.832226
1635.762202,500,1116.979123
1462.055799,500,1118.10374
1578.550773,500,1118.255077
1576.77524,500,1118.40501
1720.170283,500,1118.551378
1521.69774,500,1118.720926
1509.38721,500,1118.834547
1524.962487,500,1118.949791
1505.883916,500,1119.065005
1469.701685,500,1119.178511
1526.565344,500,1119.73601
1784.547006,500,1119.87438
1365.4376,500,1120.014661
1488.907494,500,1120.152606
1615.971972,500,1120.699794
1414.610121,500,1120.847932
1659.8,500,1120.993299
1652.603415,500,1121.139676
1439.655652,500,1121.727558
1575.16983,500,1121.877134
1554.232252,500,1121.991043
1564.087145,500,1122.103604
1585.60525,500,1122.217023
1590.320399,500,1122.328907
1568.409258,500,1122.441592
1475.68758,500,1122.58642
1596.984501,500,1122.72853
1555.662726,500,1123.667308
1626.427779,500,1123.816454
1620.105615,500,1123.962852
1529.66936,500,1124.110098
1404.485941,500,1124.706849
1691.962001,500,1124.856739
1542.281451,500,1125.006598
712.107208,213,1125.070371
1536.560229,500,1125.26581
1544.2706,500,1125.374754
1537.108534,500,1125.487019
1541.023482,500,1125.601116
1521.992901,500,1125.712598
1490.350351,500,1126.288086
1509.805028,500,1126.428879
1670.880534,500,1126.563938
1591.289211,500,1126.698528
1546.637669,500,1127.816449
1482.160092,500,1127.967906
1610.130254,500,1128.115677
1555.165095,500,1128.260493
1619.412682,500,1129.370945
1503.785919,500,1129.523495
1531.566758,500,1129.640347
1542.021225,500,1129.755983
1547.252876,500,1129.880739
1518.972661,500,1129.98522
1549.078121,500,1130.092082
1554.817697,500,1130.239977
1741.559268,500,1130.384445
1562.666605,500,1131.172945
1652.447128,500,1131.331505
1605.507379,500,1131.481076
1557.602122,500,1131.630141
1593.149024,500,1131.776853
1602.799161,500,1132.372044
1695.64956,500,1132.519295
971.347522,296,1132.611845
1610.443244,500,1132.784597
1548.667725,500,1132.896388
1567.803033,500,1133.00008
1563.5379,500,1133.107931
1563.647687,500,1133.214004
1527.250502,500,1133.352067
1586.616866,500,1134.378256
1513.713424,500,1134.519766
1633.080489,500,1134.661702
1632.90491,500,1134.800889
1387.29713,500,1135.501334
1459.503346,500,1135.649566
1587.15194,500,1135.797139
1600.756258,500,1135.93696
1614.640387,500,1136.674445
1660.597447,500,1136.786428
1685.690769,500,1136.898728
1648.524439,500,1137.011776
1698.339432,500,1137.124773
1685.942271,500,1137.231884
1567.173311,500,1137.371911
1518.474206,500,1137.508143
1407.886954,500,1137.645375
1613.431529,500,1138.681529
1643.468687,500,1138.820665
1506.995312,500,1138.965758
1567.319107,500,1139.114936
1603.735392,500,1140.094427
1557.519337,500,1140.247898
1543.252586,500,1140.396296
1586.79419,500,1140.511781
1604.624464,500,1140.625416
1593.22407,500,1140.739251
1558.544614,500,1140.852662
1544.254373,500,1140.9663
1462.758506,500,1141.117585
1439.559459,500,1142.224936
934.032044,262,1142.302838
1524.708114,500,1142.4403
1472.312196,500,1142.578121
1478.493824,500,1142.713439
1628.728416,500,1143.834812
1551.974975,500,1143.978427
1316.363766,500,1144.125172
1574.519886,500,1144.272649
1573.430457,500,1145.443087
1600.790546,500,1145.552389
1572.854203,500,1145.660149
1570.732607,500,1145.767936
1615.225467,500,1145.875661
