#{"t_start": 1726013511.7930896, "env_id": "CustomHopper-target-v0"}
r,l,t
1324.13311,500,387.614127
1199.710121,500,387.797118
1265.519109,500,387.977944
146.700538,73,388.003887
1223.345582,500,388.718606
1017.76667,500,388.895653
1088.604684,500,389.072481
1099.666368,500,389.249197
1101.745731,500,389.966248
1014.356556,304,390.074631
291.319417,136,390.160097
287.126216,136,390.200043
288.291157,136,390.239264
291.484068,137,390.279675
291.847121,137,390.320928
1083.855545,500,390.510222
171.451867,100,390.545272
1090.71312,500,390.727737
1025.451817,500,391.444352
258.790808,133,391.492574
1111.125193,500,391.66858
1045.28393,313,391.778477
1096.712949,500,391.954906
887.386478,288,392.056113
1082.963961,500,392.761998
1063.970578,367,392.8906
1081.683743,500,393.067221
265.746216,132,393.210159
270.284099,132,393.249025
281.346705,136,393.287649
272.692497,133,393.32726
1147.539853,500,393.468499
1107.490363,500,393.650736
1196.719091,500,394.394447
1049.254795,500,394.574057
1254.852418,500,394.755117
1098.528362,500,394.935475
1288.221912,500,395.65656
1429.552852,500,395.837901
1356.112684,500,396.018593
1385.335688,500,396.197887
1162.497083,500,396.953693
285.21634,135,396.992476
1132.547388,500,397.153507
1136.050053,500,397.306097
275.990273,133,397.352665
284.752953,136,397.391461
1085.845541,500,397.591581
1180.359548,500,397.787087
1188.666647,500,397.982193
1281.048625,500,398.729989
1284.382537,500,398.924806
696.409751,315,399.046212
1245.15449,500,399.238456
1321.461848,500,399.420211
1176.973202,500,400.13756
1259.244583,500,400.319168
1173.639715,500,400.530968
1177.888475,500,400.67675
1178.808437,500,400.822829
1185.927386,500,400.966953
1195.193285,500,401.112473
1291.269734,500,401.300689
1129.309522,500,402.015584
1405.260478,435,402.171878
173.006,83,402.203049
1283.306305,421,402.354201
1249.998306,500,402.532943
633.478094,193,402.60228
1308.659016,500,403.315138
1060.824747,500,403.496477
1074.042692,347,403.62051
1016.966419,303,403.731515
1102.270514,500,403.911556
1202.600862,500,404.136806
1198.5679,500,404.28241
1204.422984,500,404.426713
1189.398031,500,404.571896
1204.319342,500,404.718182
1419.063649,500,405.447788
1271.607385,500,405.626568
1327.562001,500,405.803864
275.167096,133,405.850821
1097.243428,321,405.963407
1340.569942,500,406.667936
1175.444256,500,406.845075
1177.496261,500,407.022343
1268.049486,500,407.199777
1346.225542,500,407.903141
1260.922664,500,408.08048
1264.066031,500,408.240171
1494.432503,500,408.382575
1271.719987,500,408.526322
1240.128092,500,408.667501
1268.650271,500,408.809051
1203.5288,500,408.992651
1392.243617,500,409.170532
1334.316776,500,409.88231
1016.709963,302,409.989622
1394.728802,500,410.166725
1104.724593,354,410.291263
1203.15466,500,410.468411
1576.147032,500,411.215996
1231.813648,500,411.39263
1316.654436,500,411.567935
948.880832,294,411.671494
1295.832572,500,411.832079
1300.398272,500,411.973552
1275.967007,500,412.11667
1329.428077,500,412.258585
1255.054207,500,412.401671
969.955504,321,413.082287
1262.328901,500,413.258388
1412.974779,500,413.435055
1437.505054,500,413.610813
1215.819286,500,414.320433
1371.220173,418,414.467975
1310.807977,500,414.64355
1556.128714,494,414.818449
1144.246992,500,414.995733
1423.692273,500,415.739722
1209.961494,500,415.995269
1202.300289,500,416.155083
1190.107661,500,416.307244
1190.611476,500,416.46628
1204.070319,500,416.624057
1266.080668,500,416.824563
1489.822159,500,417.007066
1323.279147,500,417.71662
1344.464132,500,417.893885
1344.435523,500,418.073855
1239.708288,500,418.252322
1092.091826,337,418.372665
1197.014233,500,419.086774
1139.19713,500,419.262637
1276.440788,500,419.438038
1258.332091,500,419.639278
1238.760793,500,419.783117
1229.57812,500,419.9254
1225.822448,500,420.068902
1238.321587,500,420.210997
953.75601,307,420.324313
1217.149374,500,421.083719
1438.786156,500,421.27594
1164.292256,500,421.470982
1232.067715,500,421.66578
835.590391,250,422.333896
1285.203011,500,422.528324
1207.431288,500,422.722682
1364.996965,500,422.918105
1319.051173,500,423.111108
1190.161288,500,423.995075
1166.885887,500,424.136816
1169.747378,500,424.280233
1175.377167,500,424.42368
1184.48445,500,424.569623
1446.809883,500,424.750254
1050.761791,500,424.928335
1152.498663,500,425.106633
1032.122907,500,425.828981
1151.210671,500,426.007262
1157.530389,500,426.187208
1210.472804,500,426.364625
1564.357601,500,427.116245
1439.43336,500,427.29386
1192.793224,500,427.473244
1225.27912,500,427.618445
1204.30715,500,427.761821
1227.61385,500,427.905643
1219.223078,500,428.050924
1200.488483,500,428.195147
1203.607703,500,428.380277
1304.268283,500,429.14509
1169.376336,500,429.322062
1180.998602,500,429.500814
1188.701664,500,429.677286
1123.639771,500,430.424371
1189.623476,500,430.608627
1448.726679,500,430.784407
1122.682057,500,430.959522
252.97773,129,431.006022
1143.926414,500,431.827196
1169.409864,500,431.971184
1157.372643,500,432.116317
1181.85613,500,432.259933
1173.044617,500,432.403728
1128.492369,500,432.58852
1394.070277,500,432.768681
740.688066,312,432.880527
1110.145004,500,433.059869
1296.703882,412,433.740366
1125.480918,500,433.920157
1126.680106,500,434.100526
1236.287037,406,434.245604
1269.188033,500,434.961504
657.971701,198,435.035249
1156.399402,500,435.218688
1193.287414,500,435.430094
1173.069608,500,435.578742
1179.766117,500,435.726512
1176.384054,500,435.874404
1159.190967,500,436.024069
1191.948493,500,436.214064
1099.252286,500,436.942711
1202.389564,500,437.125915
1171.577929,500,437.30878
1294.427299,500,437.492144
1150.492265,500,437.674475
1077.414971,350,438.347988
1082.91957,500,438.533362
1136.649802,500,438.717113
1472.837128,475,438.89332
1363.79056,500,439.105444
1351.696744,500,439.251614
1396.347889,500,439.401016
1345.930904,500,439.548124
1279.317267,500,439.695848
1286.867409,500,440.431409
1256.917033,500,440.612525
1178.739721,500,440.79635
1222.932031,500,440.978197
1043.807619,358,441.653402
1310.054524,500,441.835413
1339.386046,500,442.017913
1402.098362,434,442.177446
1247.162046,500,442.89338
1267.813822,401,443.040511
873.854352,269,443.139555
1459.098906,500,443.300262
1501.280289,500,443.446383
1404.615056,445,443.57478
1329.051371,437,443.701325
1460.163717,500,443.847248
1087.013782,329,443.970583
1367.292194,500,444.152506
1343.590875,500,444.851752
1163.20225,500,445.03167
1369.021181,430,445.187068
1179.677369,385,445.32519
1399.244416,441,445.484803
1048.845819,329,446.124634
1251.414649,500,446.304752
1220.614421,358,446.43324
1223.6133,500,446.613612
1352.77861,500,446.841098
1374.289539,500,446.985897
1386.830599,500,447.132527
1392.933882,500,447.277309
1451.374277,500,447.423299
1225.686492,500,448.128121
1128.274401,500,448.307331
1319.084257,500,448.487549
684.718354,218,448.566769
1319.650123,500,448.746769
1281.51921,430,449.422256
1160.709374,500,449.602739
1283.825608,403,449.748288
340.323143,148,449.8012
1426.885425,500,449.980704
1469.554543,500,450.68278
1369.902393,500,450.936252
1367.051422,500,451.082675
1398.069011,500,451.227556
1380.701755,500,451.372034
1436.489863,500,451.518439
670.31091,231,451.606722
1065.005183,500,451.788149
996.77002,379,451.924462
1140.792673,500,452.626744
1149.185015,500,452.808083
139.047449,82,452.837323
1396.926884,433,452.992862
1156.313233,500,453.173756
1097.564667,361,453.303477
1323.594478,445,453.986707
1217.791026,500,454.167659
1284.29528,435,454.325587
1300.360558,500,454.518925
1314.188958,500,454.665808
1290.519524,500,454.810961
1306.255149,500,454.95726
1249.780515,500,455.102141
1281.269883,500,455.292451
1564.742139,500,456.007247
868.503033,274,456.107898
1081.592683,500,456.289283
1265.89446,500,456.473174
1020.314337,500,457.18938
1160.706396,500,457.367769
1137.38449,452,457.531244
1114.988775,500,457.711319
1158.258008,500,458.413789
1198.419181,500,458.656669
1242.72118,500,458.800839
1191.536533,500,458.947159
1224.449509,500,459.091653
1202.840175,500,459.237585
1139.557048,500,459.425126
1140.087844,500,459.607965
1371.700327,437,459.769996
1044.562115,500,460.484774
1156.827149,500,460.665588
1153.516349,500,460.849773
1145.344816,500,461.031963
1032.600866,500,461.748076
1230.481998,500,461.932589
1110.736203,500,462.117821
1179.209045,500,462.288864
1345.328054,500,462.437325
1200.507969,500,462.585294
1188.294948,500,462.734087
1185.478043,500,462.882309
1097.115331,500,463.068578
1125.338499,500,463.78762
1119.796185,500,463.972604
1153.418143,500,464.157626
1037.588103,500,464.339934
1165.546148,500,465.045779
1112.18621,500,465.226239
1238.651324,500,465.405386
1128.03425,500,465.585377
1187.282305,500,466.292304
1289.632051,500,466.436117
1237.236651,500,466.581402
1254.02526,500,466.725208
1250.663311,500,466.870935
1262.663526,500,467.015197
1463.050748,500,467.200795
1106.513158,353,467.327453
1378.58925,500,467.507153
1201.175345,500,467.686802
1166.047299,393,468.354251
1107.495148,500,468.53446
1332.268733,437,468.691599
1135.273184,500,468.869664
1568.08075,499,469.577255
991.330152,342,469.69913
1185.263081,391,469.982467
1498.388,482,470.121808
1258.044972,418,470.241327
1288.61063,500,470.385249
1286.038787,500,470.530021
1572.755017,500,470.712153
247.204242,131,470.760022
297.530849,137,470.80922
1401.073912,484,471.505371
1140.145052,500,471.683841
1266.655545,500,471.86219
1073.679921,349,471.985884
1255.284263,500,472.687801
1036.072595,315,472.799868
1200.71674,394,472.939529
1241.946691,500,473.11763
1137.062082,500,473.295914
1212.653654,397,473.478398
1320.7638,500,473.621603
1345.806883,500,473.764663
1544.107969,500,473.909271
1363.180874,500,474.052724
1145.696139,500,474.776372
1300.870123,500,474.95822
1389.415449,500,475.139375
1068.155322,365,475.271492
1259.377334,500,475.97722
1092.246457,352,476.105846
1336.529337,500,476.28955
1220.329346,441,476.450329
1285.209192,500,476.63392
1207.512122,500,477.349778
1277.445068,500,477.623274
1286.42092,500,477.768989
1339.968521,500,477.91345
1315.74231,500,478.05929
1530.356359,489,478.203766
1308.66308,500,478.388191
1630.8564,494,478.565405
1309.169099,500,479.306123
1346.262026,425,479.474885
1167.763292,500,479.671666
634.154679,297,479.786666
1194.194093,403,479.948977
229.998928,128,479.994156
252.392784,126,480.572935
1394.112809,500,480.745755
1140.389193,500,480.920119
1187.282057,500,481.093154
1259.471285,500,481.281171
1264.02564,500,481.421464
1259.943249,500,481.563454
1233.213599,500,481.703616
1386.47256,500,481.845443
1116.457892,500,482.547703
1054.708797,315,482.657199
1105.239249,359,482.782015
1460.605679,491,482.951734
1316.650868,500,483.126839
1153.012574,500,483.831309
1094.350278,500,484.006754
268.586614,134,484.053447
1175.42676,500,484.229005
1175.742514,500,484.404079
1113.591607,500,485.101162
1260.2175,500,485.312514
1256.417228,500,485.453385
1423.984363,500,485.593868
1238.744018,500,485.736052
1379.290457,500,485.876603
1154.41365,500,486.058429
1083.879418,500,486.234573
1121.951054,500,486.412766
1242.69731,401,487.074278
275.012868,133,487.120033
1185.89906,500,487.297746
1251.001983,500,487.474465
1414.56243,500,487.649357
1239.173571,500,488.346858
1474.290744,500,488.520189
1214.787277,500,488.828431
1217.851706,500,488.970821
1217.694984,500,489.111494
1227.329771,500,489.251867
1256.389421,500,489.396451
1351.668127,500,489.578062
1140.098781,500,490.272813
1266.836732,500,490.450928
1164.871665,500,490.626061
948.353537,325,490.739593
1109.678187,500,491.437366
799.939016,249,491.524634
1185.134912,500,491.699167
1192.721542,500,491.874966
823.818134,247,491.961588
1251.487868,500,492.658435
1191.430869,500,492.862193
1187.197775,500,493.002561
1208.302635,500,493.144773
1222.386373,500,493.285333
1210.878622,500,493.425809
1137.439404,378,493.563235
1136.548274,500,493.739172
265.499753,133,493.786164
737.052665,320,493.898304
1165.616492,500,494.603421
1132.647044,500,494.778337
1122.888769,500,494.952574
1120.278134,500,495.128528
1212.005689,500,495.830986
1231.950365,500,496.006123
1140.122057,500,496.181849
1188.225725,500,496.38522
1169.549471,500,496.525587
1191.332008,500,496.666147
1196.850229,500,496.808378
1158.991698,500,496.949102
1075.219648,500,497.131631
1133.997841,500,497.831572
1291.688421,500,498.005666
228.300718,123,498.051105
1123.42987,500,498.226833
1329.33705,409,498.370061
1051.920093,500,499.066966
264.468472,132,499.112927
1299.803603,500,499.290809
1263.233817,422,499.440248
1449.065772,497,499.615076
1228.946643,500,500.42396
1224.039355,500,500.56706
1262.337508,500,500.708433
1227.409377,500,500.850024
1249.537207,500,500.992877
1511.743836,500,501.173839
1086.840326,329,501.288843
1108.947333,500,501.4648
1174.035962,500,501.64032
268.774633,134,501.688503
1122.878005,500,502.388187
1390.488955,445,502.542742
1422.60213,446,502.69864
1316.146958,500,502.872237
1294.007102,500,503.567914
1364.605327,500,503.74315
1262.347962,500,503.936515
1261.280263,500,504.077952
1262.512897,500,504.220656
1233.452215,500,504.36193
1255.617277,500,504.502903
1112.284117,339,504.627285
1137.073317,500,504.80131
890.546761,301,505.427137
1216.441457,500,505.602408
971.759411,410,505.747165
1427.190453,443,505.901821
1114.898005,500,506.077698
1054.738098,321,506.713504
826.342088,249,506.800442
1533.147497,500,506.97659
1208.813548,500,507.152155
1096.303418,334,507.27139
1248.957691,500,507.448776
1273.322071,500,507.591778
1261.889267,500,507.733327
1274.445549,500,507.8741
1288.497225,500,508.017059
1121.478549,500,508.717405
1351.140284,414,508.863253
1032.487251,339,508.982982
1450.89198,500,509.15986
984.702432,297,509.264024
1087.852248,500,509.962008
1199.45379,500,510.138312
1340.044876,500,510.312419
1342.632924,500,510.490566
1107.494091,500,511.188682
1290.99163,500,511.491416
1290.556662,500,511.632662
1245.199723,500,511.775772
1339.994303,500,511.917543
1267.279506,500,512.060934
1429.449234,500,512.239154
1316.23096,500,512.4174
830.308457,243,512.503016
1171.77066,500,513.199082
1116.461312,500,513.376772
1138.858428,500,513.551353
1208.711837,500,513.727889
581.98165,209,514.323525
1220.505486,404,514.465983
1473.952962,500,514.641918
1338.076216,500,514.817246
1225.668303,500,515.010684
1271.824512,500,515.151888
1282.415283,500,515.296785
1264.502359,500,515.442193
1241.627556,500,515.583428
1214.489113,500,516.286447
1000.378362,333,516.404296
787.476056,238,516.488459
1237.03092,500,516.664782
1392.269275,500,516.841042
1079.0994,343,516.960653
814.042179,263,517.589571
1137.485455,500,517.767397
1191.892565,500,517.947607
1308.507834,500,518.12538
1131.796519,500,518.837087
772.643206,258,518.929242
1199.311416,500,519.096353
1219.510676,500,519.241492
1222.58762,500,519.38628
1201.414206,500,519.531929
1200.412984,500,519.674826
1148.034409,500,519.859029
1107.807659,500,520.039226
1149.536619,500,520.216809
1097.58613,500,520.927333
1363.994375,439,521.084186
1387.676173,500,521.261997
1397.285923,500,521.439506
1199.90264,500,522.147996
1086.174777,500,522.324716
1161.791752,500,522.500982
1261.394902,500,522.665806
1331.990273,500,522.807225
1275.517806,500,522.950545
1217.05216,500,523.092266
1287.479123,500,523.23371
1255.525115,500,523.418184
315.8939,142,523.468854
1167.08294,500,524.165255
1216.111618,500,524.340978
1290.850903,500,524.520561
272.452636,133,524.568841
1427.016831,500,525.265078
734.443214,320,525.378467
655.733143,193,525.447316
1297.563081,500,525.62254
1284.5082,500,525.798307
1341.240964,500,526.497948
1390.832346,500,526.713287
1233.896646,500,526.854923
1277.363534,500,526.996044
1387.355251,500,527.139021
1323.032318,500,527.28025
959.294015,399,527.42614
1178.83273,500,527.601614
1341.291687,500,527.778628
1202.289004,496,528.475711
1107.792934,361,528.601568
1194.150706,500,528.777479
1241.145427,500,528.953403
730.82125,260,529.0453
1308.226445,500,529.74205
1222.361431,500,529.917679
574.095318,260,530.009349
1279.522677,500,530.229474
1332.415804,500,530.372288
1218.759711,500,530.516156
1190.481779,500,530.6572
1249.260905,500,530.800521
725.973493,322,530.918175
1112.617029,500,531.095127
1240.266865,500,531.852761
1135.519843,500,532.02895
1104.309904,500,532.206353
1043.002323,362,532.334518
1197.522655,500,533.06422
1230.716681,500,533.244744
1419.708118,464,533.412098
1216.826894,500,533.595168
1417.940683,500,534.40301
1401.97451,500,534.546057
1290.820337,500,534.688385
1316.105937,500,534.830051
1324.067178,500,534.972635
1194.030459,406,535.12047
728.520392,315,535.232025
221.394714,104,535.269937
1104.359797,335,535.387892
1164.374613,500,535.564505
1194.335971,500,536.260643
1306.501969,500,536.437627
1151.387958,500,536.614908
1164.721108,500,536.792458
545.139155,184,536.856513
747.298841,323,537.550755
938.349461,406,537.703855
1328.711805,500,538.024909
1249.461444,500,538.184207
1287.965658,500,538.345073
1346.456078,500,538.496896
1294.213595,500,538.658282
1302.834889,500,538.86412
1391.460984,500,539.041218
1318.480792,500,539.806509
1461.220707,500,540.001504
1298.841321,500,540.196413
1162.141099,500,540.391746
1087.86253,500,541.160242
1274.92864,500,541.355833
1191.71307,500,541.55118
975.662008,353,541.686988
1387.119304,500,541.899146
1384.450662,500,542.041431
1274.392885,500,542.185099
1339.533558,500,542.32739
1264.820987,500,542.469763
1246.742951,500,543.184063
1229.832831,500,543.365644
1194.824981,500,543.54778
1043.023575,467,543.717218
751.124188,232,543.799721
841.382338,327,544.46037
801.540901,355,544.590931
973.861064,418,544.742699
715.62676,219,544.821099
1193.476986,500,545.003705
1405.311751,500,545.720423
932.275852,373,545.857101
1330.059545,500,546.042673
1250.980019,500,546.190742
1253.777058,500,546.336979
1252.496607,500,546.484094
1265.331886,500,546.632202
1241.618149,500,546.816628
258.936082,130,546.862077
1184.211499,500,547.04086
706.557668,320,547.689253
1250.868976,500,547.870281
636.147352,219,547.950534
1221.083384,500,548.133417
1171.130049,500,548.315824
1164.311451,500,549.029748
1300.460673,500,549.20763
1403.222139,500,549.384098
1333.568893,500,549.645213
1267.032227,500,549.788059
1313.032218,500,549.931872
1410.525213,500,550.074219
1291.423203,500,550.216311
1346.112076,453,550.381912
1016.620288,301,551.075838
1362.703578,500,551.258519
1350.596765,500,551.433794
1013.513567,320,551.545909
1234.450618,500,552.253759
1187.290408,500,552.433301
1188.616818,500,552.61249
1381.600623,432,552.764511
1111.429453,426,552.9181
555.842178,184,553.515145
1096.702943,329,553.632959
1415.252587,500,553.797156
1356.690386,500,553.942279
1333.708641,500,554.084993
1301.79387,500,554.230289
1381.08445,500,554.375453
1084.414551,500,554.561098
1194.189876,500,554.736117
833.281922,333,554.852529
1251.20345,500,555.554174
1244.290018,500,555.728381
1251.424861,500,555.903713
1195.161533,500,556.079302
1262.243046,500,556.780753
1442.540145,500,556.953948
758.755709,232,557.035203
534.488241,224,557.113938
1325.118527,500,557.328974
1309.481892,500,557.471083
1326.089187,500,557.611605
1322.89478,500,557.752062
1332.390022,500,557.894619
1257.175431,500,558.072381
292.444146,136,558.121092
1375.317104,500,558.862284
1344.699582,500,559.036741
1272.942659,500,559.21262
1324.094909,500,559.386484
1244.180849,500,560.126978
1106.439951,487,560.305524
1308.273356,500,560.48158
1401.13377,415,560.625343
1309.184101,442,561.307412
1326.603919,500,561.456813
1246.321258,500,561.59787
1302.113262,500,561.739932
1281.647611,500,561.88218
1313.300826,500,562.023133
1229.012444,427,562.179498
1407.930953,434,562.330783
1186.389235,500,562.506413
788.598413,323,562.619958
1266.774082,500,563.32109
1137.97909,500,563.496493
1269.338699,500,563.672425
1143.937129,500,563.848094
1145.831303,500,564.550189
1194.977442,500,564.72525
1302.746607,500,564.97614
1375.954038,500,565.116532
1261.896638,500,565.259071
1241.037981,500,565.400038
1253.837397,500,565.544152
1194.737242,500,565.722316
225.409931,102,565.759362
1181.189865,500,566.490286
1329.238326,500,566.670202
902.686526,330,566.790058
1224.350353,500,566.971206
1198.047672,500,567.151541
1304.688582,433,567.877321
1355.297665,500,568.054991
1215.280981,500,568.234276
1266.297868,500,568.412705
1334.833724,500,568.605863
1345.122936,500,568.749897
1325.07606,500,568.895021
1290.978254,500,569.038676
1293.854562,500,569.182865
1293.459896,500,569.889657
1289.686456,500,570.067679
1313.319699,500,570.245744
1231.485236,500,570.423584
1380.497363,500,571.122896
1192.731974,500,571.300722
999.386194,341,571.421089
1300.630167,500,571.598855
1313.652129,500,572.312383
1240.587573,500,572.491842
1363.937535,500,572.69579
1377.86508,500,572.840531
1396.097143,500,572.986209
1356.026808,500,573.13038
1468.012669,500,573.276158
1282.913219,500,573.459096
1325.684905,500,573.63901
1360.996078,500,574.350217
1467.282021,500,574.526715
1606.170768,500,574.703736
1584.428746,500,574.878423
1292.10702,500,575.585669
1413.911195,500,575.767278
98.911147,56,575.787657
1549.58425,500,575.967811
256.600528,111,576.008129
940.607571,324,576.124063
99.473618,56,576.144922
1382.372889,500,576.290964
84.872102,48,576.304914
1459.681338,500,576.450107
1421.223283,500,576.596302
726.329613,237,576.688441
1290.017762,500,577.403447
1169.651377,371,577.536604
1121.616563,500,577.720423
746.264684,237,577.806065
1308.209074,500,578.518107
1229.076554,500,578.698331
1267.044322,500,578.881786
730.392205,233,578.966269
1309.225859,500,579.150604
1439.081143,500,579.866477
1336.873896,500,580.169748
1376.46733,500,580.317969
1463.570082,500,580.466583
91.655869,52,580.481689
92.262265,53,580.497008
1363.411058,500,580.681483
1420.791893,500,580.860969
806.358833,261,580.954786
1325.181062,492,581.657707
632.341234,195,581.726971
1014.732891,348,581.853273
165.679929,91,581.886264
1334.011484,500,582.065457
806.723951,246,582.154474
669.067884,272,582.252523
1351.834859,476,582.950634
225.47645,98,582.986735
596.363762,201,583.056484
465.447455,180,583.120517
1188.591234,500,583.298435
1334.357437,500,583.492211
1390.206394,500,583.635262
1126.10702,344,583.733537
96.440612,55,583.749251
96.029343,54,583.764691
667.368867,195,583.838682
728.942093,232,583.921025
1124.381787,500,584.620999
1524.871141,500,584.798495
1474.289027,500,584.975279
1298.981087,500,585.153516
1299.088807,415,585.824842
130.524746,67,585.84898
1060.875793,368,585.97988
1216.159655,500,586.157777
1206.68756,500,586.336726
277.730235,134,586.384584
1262.226622,500,587.085405
1248.42558,500,587.262424
1361.568926,500,587.406285
1297.299966,500,587.551472
1269.309406,500,587.694842
91.589423,52,587.709858
1387.19695,500,587.894376
1146.785647,500,588.073079
97.809298,55,588.093317
263.535712,109,588.131127
1429.591577,500,588.308964
1330.829682,500,589.023563
1335.474492,500,589.204505
1198.146401,500,589.38417
1313.427552,500,589.563891
1293.988636,500,590.292326
1358.404572,500,590.472143
1271.309893,500,590.742864
1380.008311,500,590.888056
1288.301077,500,591.036281
1252.379387,500,591.182016
1352.931685,500,591.329047
480.915608,176,591.398995
1115.476434,500,591.580055
1138.67952,500,592.281894
1238.233402,500,592.4613
1378.688793,500,592.640403
1247.935582,500,592.817267
1205.423811,500,593.517938
1209.394984,500,593.695872
1182.561594,500,593.873801
1067.349634,334,593.992173
1238.619595,500,594.84644
1239.481945,500,594.993244
1002.514463,355,595.097456
1278.332462,500,595.24439
1248.158658,500,595.390588
269.304649,135,595.443975
1236.298299,500,595.62731
1254.455907,500,595.805202
1270.223928,500,595.981678
1197.851656,500,596.681637
1144.675806,500,596.860206
1126.717647,500,597.03798
1114.68952,500,597.216823
1178.054493,359,597.867979
1225.202978,500,598.046004
1190.660091,500,598.224849
1369.426578,500,598.369244
96.404796,54,598.38501
93.366408,53,598.400282
969.658925,352,598.501065
1246.888319,500,598.645169
1366.922521,500,598.825074
973.180963,352,598.95095
1107.824684,500,599.653776
1244.843358,500,599.829612
1233.688952,500,600.007707
1144.541642,500,600.185367
1250.978777,500,600.899165
628.91187,273,601.009713
1222.188542,500,601.201748
1134.132392,500,601.396916
950.148926,342,601.653636
916.129055,330,601.756929
940.306125,330,601.860473
1349.29722,500,602.013696
1301.989963,500,602.173571
262.357236,132,602.80777
1224.730962,500,603.003519
1138.714078,500,603.199066
1249.701692,500,603.394464
1268.526066,500,603.58981
1127.415185,500,604.360692
1258.317548,500,604.559331
1267.313424,500,604.755683
1136.544267,500,604.949798
1247.469566,500,605.728335
1221.634641,500,606.029044
1211.9484,500,606.182302
1213.502811,500,606.34278
1232.266317,500,606.495847
1212.640139,500,606.656231
1263.395255,500,606.8471
1136.633308,500,607.024968
1094.480933,500,607.791557
1161.977151,500,607.985182
1226.84814,500,608.178817
1255.759494,500,608.371744
1215.582482,500,609.145511
918.891001,353,609.285726
1068.074029,500,609.47274
1184.063855,500,609.667851
1233.353499,500,609.881852
1200.576535,500,610.041616
1175.749504,500,610.203124
1235.176825,500,610.354712
1174.059161,500,610.516845
596.359244,242,610.619532
1247.515313,500,611.336141
1112.319269,500,611.513125
1171.563035,500,611.68862
1261.527979,500,611.865331
1148.12058,500,612.570697
256.534198,129,612.617793
1070.82677,500,612.794668
1185.393489,500,612.97316
1362.588516,500,613.151256
1243.352,500,613.861653
1224.160006,500,614.057548
1196.727779,500,614.205781
1256.692287,500,614.353446
1211.892004,500,614.497644
1197.048955,500,614.641825
1172.156956,500,614.825836
1130.538475,500,615.00588
1217.494074,500,615.706836
1263.878138,500,615.887518
1203.025387,422,616.038471
1274.864711,500,616.218353
1272.858622,500,616.398962
1176.287816,400,617.064982
1216.901779,500,617.249445
1209.710778,500,617.433038
1266.363309,500,617.646927
1255.940863,500,617.794232
1272.05738,500,617.943756
1266.883592,500,618.090387
1275.352631,500,618.238269
1325.296601,500,618.430709
1302.125116,500,619.141948
1141.661171,500,619.324299
1214.500267,500,619.509141
699.681261,265,619.604932
1191.679758,500,620.316561
1261.607227,500,620.500585
1151.282832,423,620.652711
1250.165441,500,620.830557
1313.192789,500,621.541014
1330.180333,500,621.798498
89.319307,51,621.813529
1321.907263,500,621.957555
1305.08383,500,622.102875
95.32736,54,622.118704
1335.061537,500,622.303426
1356.571165,500,622.481883
1462.607957,500,622.661186
836.411297,294,623.321317
1263.956117,500,623.495538
1319.84446,500,623.67206
1076.079265,449,623.831386
1173.429871,500,624.0063
1313.485849,500,624.720388
1317.601676,500,624.899865
85.418789,49,625.006501
95.778283,54,625.022168
93.14812,53,625.039172
1262.679976,500,625.182697
1274.584777,500,625.326727
1277.261378,500,625.510735
1214.380498,500,626.214582
1347.569893,500,626.390184
1267.317312,500,626.564435
1330.080566,500,626.740574
425.216537,175,626.805705
1345.111974,500,627.502926
567.496243,197,627.570506
1191.213785,500,627.74601
1226.066715,500,627.924149
1079.69759,340,628.042876
1258.265431,500,628.809812
1245.358818,500,628.950896
1254.29618,500,629.09244
95.335462,54,629.107831
1255.293192,500,629.250476
1282.479767,500,629.431942
1321.477516,500,629.606147
1238.981303,500,629.784433
364.726421,153,629.83931
1275.180015,500,630.540802
1250.82363,500,630.714929
642.284369,261,630.808996
1257.243769,500,630.984272
113.449488,61,631.006098
550.015385,200,631.076119
1192.796498,500,631.780515
188.011811,90,631.81175
1273.574402,500,631.986588
92.732901,53,632.08418
93.329368,53,632.099238
89.085938,51,632.114143
85.633653,49,632.128248
91.181893,52,632.143023
1233.296401,500,632.323445
1354.60115,500,632.499063
598.418029,190,633.094212
94.162844,53,633.112588
1393.982037,500,633.286445
1234.904529,500,633.461908
1250.287149,500,633.637376
1311.480898,500,634.339592
1492.699207,500,634.51336
530.739696,179,634.576467
1363.937894,500,634.751104
1258.141023,500,634.925371
95.016938,54,634.969834
1250.363986,500,635.110921
82.811101,48,635.124624
1265.029581,500,635.26699
1272.64348,500,635.408544
1252.465181,500,636.142422
1277.360053,500,636.335802
1277.696051,429,636.503802
1336.120764,500,636.689642
1013.460135,315,637.390246
957.432491,332,637.519652
1188.97103,436,637.6708
1411.838903,500,637.848845
1339.708227,500,638.027885
685.772545,221,638.106604
1182.838616,500,638.819658
1280.981728,500,639.057004
1287.570005,500,639.199473
1283.355678,500,639.343387
1294.402598,500,639.486193
1321.262978,500,639.630265
421.888311,175,639.696006
1362.784372,500,639.87353
1008.293555,362,640.001671
800.361101,259,640.093741
1180.179731,500,640.800429
1208.953203,500,640.978673
556.114219,194,641.046399
275.649413,134,641.09542
1264.449285,500,641.274191
1348.868029,500,642.014743
1219.835039,500,642.203212
1167.006892,500,642.38745
657.342261,248,642.473783
1247.248172,500,642.664035
1251.97497,500,642.808948
93.667469,53,642.824348
1256.401147,500,642.967947
1320.110284,500,643.113341
1271.122242,500,643.823979
1255.690854,500,644.000808
1255.643385,500,644.179736
