#{"t_start": 1726045062.716419, "env_id": "CustomHopper-source-v0"}
r,l,t
561.399992,197,51.999499
425.254568,155,52.055381
642.860103,223,52.143912
713.754907,259,52.244643
352.642369,128,52.290935
668.192751,228,52.380816
541.678582,200,52.995701
542.001878,173,53.055185
398.116817,146,53.106632
431.029152,146,53.15731
570.000707,198,53.227346
572.865379,203,53.299044
274.046707,128,53.343739
559.234764,213,53.418802
546.870361,187,53.483294
432.303154,178,53.546541
633.295792,206,53.619735
937.286294,310,54.350404
977.668747,323,54.441978
942.510606,312,54.531135
946.821451,316,54.621786
945.767524,313,54.709676
565.897888,182,54.786133
555.97668,194,54.854944
677.099091,232,54.936938
604.957311,207,55.008882
522.187976,182,55.073781
548.728318,218,55.150123
635.549607,236,55.234023
564.218467,213,55.30762
365.884679,139,55.356964
720.170232,238,55.973599
652.89151,238,56.056973
575.869713,191,56.122844
566.185259,203,56.194866
408.323071,152,56.249048
463.411123,171,56.308314
520.679931,180,56.371449
498.389077,180,56.434061
938.649618,310,56.541881
191.268701,92,56.576609
799.87271,275,57.260394
206.65819,116,57.301652
402.800928,155,57.356112
198.956389,93,57.390342
559.191868,200,57.459915
839.835751,304,57.566809
888.992817,301,57.688344
887.605553,303,57.772549
892.949273,302,57.858333
888.900379,300,57.944301
894.259971,303,58.030606
459.86425,158,58.090339
744.507401,245,58.176491
462.647339,169,58.237302
567.639498,207,58.310114
604.343875,215,58.384843
556.92177,201,58.988584
615.185395,203,59.061559
607.121143,203,59.135954
883.945285,288,59.239616
527.387312,199,59.309632
763.594719,264,59.403816
490.590143,201,59.476263
561.864725,207,59.550735
665.355879,232,59.633781
573.525008,202,60.230361
618.469924,200,60.302568
563.015076,203,60.37578
583.830901,196,60.446485
493.67463,190,60.514009
574.897182,204,60.588356
551.354685,195,60.658358
617.474,220,60.735161
231.540754,103,60.772948
443.737012,196,60.841961
865.974395,301,60.966067
868.276839,303,61.051876
862.883265,302,61.139085
857.027605,302,61.226437
864.58724,303,61.314273
628.93646,234,62.002379
533.355896,191,62.069482
579.270212,198,62.14069
437.171953,177,62.204653
466.277508,171,62.265206
474.275193,182,62.33091
421.010548,165,62.390399
566.538875,203,62.461618
807.21541,274,62.559163
764.876991,274,62.657299
624.544264,218,63.320472
718.574367,246,63.419447
617.930359,219,63.508677
449.429618,156,63.573746
615.675012,210,63.659256
552.409507,205,63.733131
556.628479,181,63.806413
518.187197,184,63.883771
834.879789,284,63.997086
578.551247,198,64.080141
486.902898,200,64.696923
299.77186,135,64.747084
493.633037,188,64.813066
590.116477,212,64.889469
725.887939,251,64.996897
731.735962,253,65.070247
720.41945,250,65.142828
723.279287,251,65.21389
728.827027,252,65.287336
427.873643,150,65.345859
519.011091,172,65.40625
530.429852,197,65.477098
476.064351,196,65.547809
861.9213,283,65.648283
420.186561,143,65.698398
437.813467,171,66.292518
692.777226,216,66.371201
625.605962,193,66.440737
348.469495,151,66.496577
611.862767,210,66.573964
539.467493,213,66.650419
567.358684,199,66.724659
475.973918,175,66.788098
337.044313,146,66.841692
398.384489,161,66.900199
604.661588,206,66.976836
550.310341,198,67.585209
698.2643,241,67.670982
480.463883,169,67.73432
567.645057,204,67.807393
783.520635,259,67.901383
640.735891,211,67.978049
222.518382,100,68.015396
244.29048,122,68.060531
153.352558,73,68.088042
588.099473,201,68.161003
738.096094,256,68.251175
732.951058,255,68.325144
742.031085,257,68.401572
745.660934,258,68.476548
749.173683,259,68.554736
542.325316,192,68.633895
604.183297,188,69.243382
579.896043,211,69.319363
656.56011,233,69.401367
445.622284,195,69.471867
457.408743,179,69.53586
713.262371,247,69.625191
603.949423,215,69.700466
190.578346,93,69.735449
260.762586,114,69.775621
577.129442,198,69.846908
620.114877,215,69.922003
702.419862,241,70.547167
617.738254,227,70.626723
893.265771,301,70.734131
659.472511,218,70.813014
630.651163,217,70.891212
757.892091,273,70.990405
423.857899,172,71.052743
478.100953,189,71.119509
656.174884,231,71.202219
633.517609,219,71.806278
163.508346,80,71.834685
726.347392,249,71.923649
795.978091,273,72.040824
776.367277,267,72.118915
788.343961,271,72.197451
780.766707,268,72.275546
789.080555,271,72.352909
715.619421,264,72.452685
737.973243,240,72.538455
608.185948,225,72.620508
391.991063,185,72.6871
457.490493,181,72.752673
765.074445,263,72.846897
581.251828,214,73.456766
502.563242,186,73.522749
497.446748,192,73.593412
810.860245,265,73.68591
591.877815,222,73.765643
831.590331,295,73.870713
231.102951,116,73.913173
592.834609,213,73.98885
605.079403,221,74.068372
593.356875,209,74.144066
512.129307,183,74.738584
570.580657,193,74.806484
627.406748,203,74.87935
517.594045,198,74.950397
774.093234,264,75.045403
526.741794,201,75.118304
613.066636,213,75.192762
691.562342,245,75.283183
691.228558,245,75.353851
694.676671,246,75.425564
694.766465,246,75.495089
702.60705,248,75.568152
710.309473,243,75.659697
513.607739,195,75.730767
580.487946,215,76.345191
530.399799,195,76.413427
774.382016,259,76.505735
535.631387,194,76.575409
524.613588,190,76.64199
765.239574,271,76.738622
501.099287,189,76.806775
707.87675,237,76.890182
912.958591,328,77.008141
305.07457,138,77.590594
686.473626,244,77.687747
500.477688,191,77.765081
800.587032,276,77.875586
538.207814,203,77.957236
926.410283,318,78.071621
521.228381,197,78.143563
781.327594,271,78.24035
614.982471,222,78.319921
661.088026,230,78.968511
724.372231,252,79.11273
725.10013,253,79.184698
726.452661,253,79.258397
722.873915,252,79.33152
724.166636,253,79.403737
643.640222,215,79.486109
672.889162,245,79.574205
688.069753,246,79.662454
711.568824,253,79.752321
687.064348,243,79.838657
744.09362,261,79.932159
504.503377,192,80.000693
688.485294,233,80.638549
530.749621,194,80.717153
