#{"t_start": 1726048934.3087857, "env_id": "CustomHopper-target-v0"}
r,l,t
373.351432,214,39.341619
419.19323,180,39.407281
399.514705,223,39.488618
369.049432,161,39.546036
468.594208,216,39.625482
360.83849,184,39.691372
390.052068,164,39.749876
355.716065,151,39.804942
368.397271,152,39.859509
482.928939,199,40.472367
156.492239,87,40.504677
150.224461,98,40.539434
445.746061,211,40.616424
419.227533,200,40.732686
420.647758,198,40.790147
422.121028,204,40.851938
417.790412,199,40.910661
423.861416,199,40.967479
377.03556,158,41.031353
385.903206,181,41.094585
695.867404,302,41.201861
730.581243,322,41.317218
642.910308,316,41.429001
307.998027,131,41.475095
403.967812,180,42.115323
325.202778,177,42.189735
442.888406,182,42.254432
484.540257,214,42.340497
657.824259,368,42.492293
261.568046,129,42.539852
291.111851,159,42.606261
369.464516,165,42.669721
430.603029,215,42.753094
475.160921,194,42.830907
525.077949,236,43.52509
381.315868,141,43.576447
334.22627,154,43.640414
220.93318,125,43.688186
605.017296,224,43.777204
494.597487,206,43.85924
477.772614,241,43.956354
445.169461,186,44.034281
674.069999,330,44.161408
720.972689,360,44.264809
831.699204,427,44.38865
847.907872,379,44.497941
756.678813,370,44.603629
464.806485,225,44.696829
349.060069,142,44.747365
898.116786,403,45.488393
623.380985,260,45.591687
188.578826,115,45.643761
392.154338,184,45.710289
736.037658,315,45.838983
634.871816,255,45.939394
706.184943,296,46.059576
822.193803,358,46.196656
275.683392,123,46.819112
440.722221,192,46.898992
393.467649,210,46.985764
423.270961,203,47.065046
618.826447,248,47.162331
865.826077,391,47.318272
699.902368,270,47.425114
363.470236,168,47.485724
725.349612,260,47.57753
411.884076,172,48.236236
770.683136,327,48.425316
907.814875,500,48.569248
913.100899,500,48.711384
961.539564,500,48.852655
995.926223,500,48.995577
684.876835,276,49.106105
115.630848,67,49.12987
762.583886,278,49.228237
779.847571,266,49.322569
499.436004,183,49.387481
753.839338,321,49.500423
611.55936,278,49.59844
381.384855,170,50.18959
655.843208,273,50.286423
1036.598501,469,50.455041
672.192384,276,50.553466
702.878044,293,50.657972
878.427672,319,50.770437
145.289347,79,50.797884
812.387992,287,51.444463
179.272078,105,51.482385
393.757053,183,51.548207
198.565683,114,51.5891
514.016639,231,51.673083
379.3286,165,51.733644
417.589011,210,51.808385
959.869456,418,51.985953
929.115293,396,52.09954
889.049005,500,52.245335
908.686313,500,52.390705
890.816902,500,52.535445
854.894278,487,52.725157
581.967691,241,52.812034
1149.157873,467,53.531794
739.22569,320,53.645458
214.676072,109,53.685698
357.324473,145,53.737019
394.031959,158,53.794065
628.090742,226,53.87494
370.230107,165,53.933021
473.563344,169,53.993809
354.768786,146,54.045404
676.722294,259,54.666864
799.547868,300,54.773027
396.937317,170,54.834757
728.97544,264,54.928339
390.365199,161,54.986677
401.384967,166,55.045073
384.81003,160,55.103084
480.734091,186,55.168374
481.967376,209,55.2435
529.129804,215,55.320144
542.218714,187,55.913091
1130.309943,500,56.088411
1003.752908,394,56.201382
1110.203981,500,56.34642
1126.359119,500,56.489565
1106.807349,500,56.633999
402.375042,156,56.700821
799.953188,295,56.805753
570.820906,248,56.89523
376.804963,141,56.946513
283.188763,140,56.995915
99.562164,58,57.016198
457.872514,206,57.090515
627.289623,253,57.181216
671.55355,265,57.275846
217.98566,112,57.3147
401.96613,134,57.890029
508.020709,204,57.962625
561.395963,222,58.042534
346.578059,150,58.09526
577.914082,235,58.178509
360.395162,146,58.229916
980.604153,500,58.408879
709.079938,236,58.493758
586.003815,220,58.57237
795.023312,295,59.205926
488.30008,203,59.27828
691.661541,244,59.365087
737.429069,252,59.452242
484.819144,194,59.539306
483.838808,194,59.59551
512.775295,215,59.656258
499.724823,206,59.715961
518.33887,206,59.775895
764.473689,336,59.897897
813.035442,272,59.993771
729.320075,257,60.08411
531.763248,198,60.682688
626.511001,262,60.773076
1043.128486,500,60.950285
579.266592,241,61.03598
860.648679,342,61.156801
408.70447,175,61.219415
993.509301,343,61.34006
1112.395615,476,62.036865
796.545634,296,62.140921
680.752667,235,62.224245
668.482027,231,62.304466
477.132802,211,62.379236
517.09661,209,62.4536
595.260199,293,62.556945
684.058673,290,62.683506
789.340862,295,62.768461
902.231947,374,62.874412
856.292468,346,62.972775
683.437207,264,63.048104
700.681365,237,63.730402
593.159156,217,63.817696
553.691786,195,63.898054
896.64098,345,64.02924
717.167055,263,64.132265
138.53207,78,64.161743
992.874997,354,64.306621
111.583922,66,64.329792
303.550134,143,64.38748
531.822587,161,64.446799
909.831376,379,65.139193
662.40678,220,65.227372
680.685772,245,65.323848
553.191493,207,65.397015
632.073087,241,65.482907
851.681451,327,65.599336
630.054624,238,65.686402
521.565824,222,65.765349
774.807387,292,66.409773
555.651557,205,66.482697
558.313228,231,66.566514
1022.691418,500,66.761213
930.803033,353,66.863317
697.281639,245,66.934596
1038.525924,500,67.080054
1025.524646,500,67.226276
817.63188,273,67.32887
367.734652,181,67.393801
671.760178,233,67.477792
812.889957,269,67.574166
408.96702,155,67.631184
618.791959,216,68.245829
701.310044,247,68.336919
358.327944,189,68.406376
693.536605,235,68.492899
958.344987,355,68.620989
481.785582,210,68.699113
610.131665,220,68.779971
539.948795,214,68.85784
913.197221,345,69.527367
1106.624388,495,69.708449
187.855718,104,69.74574
816.442923,454,69.914519
1047.6786,429,70.071329
651.426062,307,70.227475
533.669966,237,70.296367
920.386134,500,70.445752
656.229445,307,70.537219
915.237066,500,70.685159
563.121699,210,70.764638
938.226349,326,71.418812
538.653655,261,71.513306
329.437162,153,71.568506
1198.890709,500,71.748222
775.449458,331,71.866213
493.526053,217,71.944984
674.482195,289,72.049208
296.173297,124,72.644522
598.110386,225,72.734937
1139.538811,436,72.91082
1116.967272,500,73.111712
720.671619,292,73.226988
694.828848,276,73.337664
1017.181759,500,74.123656
1019.255165,358,74.359801
1034.938042,500,74.504827
1083.209416,500,74.648913
1053.724793,389,74.76408
665.902291,234,74.831737
679.00727,230,74.92476
516.924714,199,74.997184
755.445899,253,75.089666
776.465346,293,75.197043
1056.308404,500,75.380335
996.243348,339,76.069058
530.483782,226,76.160868
343.79771,165,76.22725
602.817621,249,76.327224
750.641666,291,76.447817
728.673145,284,76.560779
649.116039,240,76.657346
730.571198,275,76.766577
648.670177,238,77.391298
787.516009,299,77.498369
1302.560299,499,77.677532
685.844617,223,77.758351
1093.45152,500,77.975113
1062.780186,500,78.120562
1054.581979,500,78.26692
1112.527148,500,78.411929
1052.782254,500,78.558218
808.722544,307,78.672665
1106.348085,500,79.416353
597.47591,259,79.520052
399.205869,136,79.570076
991.719885,500,79.771099
912.979165,365,79.923815
302.126355,153,79.980282
817.926411,277,80.089895
1147.267517,500,80.85475
756.761953,278,80.956121
802.239671,308,81.067606
1128.543385,500,81.248915
733.214465,256,81.341493
222.336319,120,81.384287
1267.280182,491,82.105816
1078.865541,500,82.274222
1088.948188,500,82.422098
1096.971468,500,82.570483
1081.348031,500,82.71743
1122.414308,500,82.866965
1153.235342,398,83.020125
653.476332,264,83.117088
225.793684,117,83.160808
1202.708618,500,83.345776
170.929013,93,83.38124
816.974824,337,83.503924
848.955268,288,84.145219
708.608093,250,84.237347
1034.930974,351,84.366234
911.842201,341,84.490911
998.832165,361,84.624262
1327.073309,474,84.797161
797.036051,285,85.440092
651.768288,242,85.529306
1202.944577,455,85.695985
1129.650226,500,85.934255
1130.908472,500,86.080776
1131.610408,500,86.230033
1166.254139,500,86.376721
1111.122295,500,86.524711
1291.335058,500,86.7234
758.460251,276,86.824313
988.639473,360,87.50477
1206.885515,500,87.686349
106.340891,59,87.707634
1009.238467,370,87.844975
1108.535824,373,87.988103
721.294464,268,88.093534
1171.273766,424,88.841131
912.014484,302,88.951461
110.552068,60,88.972629
1309.806696,500,89.1516
852.201987,314,89.261153
851.084452,279,89.360245
686.271533,216,89.436321
1177.517927,500,90.260279
1185.646584,500,90.428101
1176.58538,500,90.585575
1192.145583,500,90.751984
1161.536666,500,90.90982
844.427181,274,91.053276
1293.837217,433,91.223966
428.162904,151,91.283336
681.246673,203,91.367699
981.822788,343,91.502844
852.906439,291,91.61796
528.620181,186,91.693424
646.122482,208,92.350633
722.560549,232,92.435628
872.285582,302,92.545803
1302.688245,453,92.711149
592.16501,173,92.775905
1356.487499,500,92.958248
1262.262033,500,93.748279
1331.548573,500,93.94648
1029.963764,500,94.20535
1026.78329,500,94.343949
1024.513995,500,94.486474
1027.813034,500,94.627606
1031.668273,500,94.770581
582.423977,262,94.868274
832.750435,302,94.973893
959.204137,323,95.086852
691.809766,244,95.726604
847.135541,325,95.8517
771.841903,316,95.972478
791.383666,329,96.10031
1105.461433,500,96.307336
1184.647798,500,96.503386
1299.412296,500,97.254883
781.405449,273,97.3506
685.10308,271,97.445558
807.854133,320,97.566966
500.382729,158,97.624637
1051.431594,500,97.931555
1050.206232,500,98.094021
1047.707477,500,98.248973
1048.25228,500,98.411065
1040.799001,500,98.572223
1073.612957,392,99.304205
1169.242356,416,99.448299
1036.938988,351,99.571839
1241.354759,500,99.748171
